Gene name,log2FoldChange,Adjusted p-value,Input,Suggested Match,History
WBGene00013220,1.240603161,0.000135142,WBGene00013220,WBGene00013220,History: N.A.
WBGene00020419,1.240128575,0.001003143,WBGene00020419,WBGene00020419,History: N.A.
WBGene00007443,1.236328107,0.001526261,WBGene00007443,WBGene00007443,History: N.A.
WBGene00021440,1.235713173,1.79e-07,WBGene00021440,WBGene00021440,History: N.A.
WBGene00014025,1.235684481,8.4e-06,WBGene00014025,WBGene00014025,History: Renamed on 2007-02-16
WBGene00017037,1.235210989,0.000171378,WBGene00017037,WBGene00017037,History: N.A.
WBGene00016156,1.234674226,1.34e-05,WBGene00016156,WBGene00016156,History: N.A.
WBGene00013354,1.233659463,2.72e-05,WBGene00013354,WBGene00013354,History: N.A.
WBGene00016960,1.233645261,7.06e-07,WBGene00016960,WBGene00016960,History: N.A.
WBGene00019631,1.233580377,0.000356908,WBGene00019631,WBGene00019631,History: N.A.
WBGene00001040,1.233580336,7.99e-06,WBGene00001040,WBGene00001040,History: N.A.
WBGene00022289,1.232475873,0.00315589,WBGene00022289,WBGene00022289,History: N.A.
WBGene00012550,1.232245642,4.8e-07,WBGene00012550,WBGene00012550,History: Renamed on 2018-11-12
WBGene00009245,1.230845819,5.39e-06,WBGene00009245,WBGene00009245,History: Renamed on 2009-04-22
WBGene00006406,1.23075983,7.64e-06,WBGene00006406,WBGene00006406,History: N.A.
WBGene00043998,1.229909988,0.00023106,WBGene00043998,WBGene00043998,History: N.A.
WBGene00008225,1.229689492,0.001351691,WBGene00008225,WBGene00008225,History: N.A.
WBGene00021685,1.229181611,1.39e-07,WBGene00021685,WBGene00021685,History: N.A.
WBGene00016158,1.22908955,4.78e-08,WBGene00016158,WBGene00016158,History: N.A.
WBGene00022803,1.228010458,2.55e-05,WBGene00022803,WBGene00022803,"History: Split into ZK688.11(WBGene00044762). History of WBGene00022803: Split into ""WBGene00044762"" on 2006-02-24"
WBGene00195185,1.227795011,2.31e-06,WBGene00195185,WBGene00195185,History: N.A.
WBGene00018010,1.22705039,7.18e-05,WBGene00018010,WBGene00018010,History: N.A.
WBGene00009470,1.227026937,0.003437701,WBGene00009470,WBGene00009470,History: N.A.
WBGene00021841,1.226385388,0.001166401,WBGene00021841,WBGene00021841,History: N.A.
WBGene00003469,1.225934265,0.000146357,WBGene00003469,WBGene00003469,History: N.A.
WBGene00001888,1.225803104,1e-05,WBGene00001888,WBGene00001888,History: N.A.
WBGene00003081,1.225401612,0.000338953,WBGene00003081,WBGene00003081,History: N.A.
WBGene00269426,1.225200535,0.000332959,WBGene00269426,WBGene00269426,History: N.A.
WBGene00003060,1.224807084,7.7e-09,WBGene00003060,WBGene00003060,History: N.A.
WBGene00003594,1.224123862,0.000154363,WBGene00003594,WBGene00003594,History: N.A.
WBGene00008682,1.22396727,1.52e-08,WBGene00008682,WBGene00008682,History: N.A.
WBGene00017085,1.223337579,8.36e-07,WBGene00017085,WBGene00017085,History: N.A.
WBGene00012992,1.223240669,0.000455577,WBGene00012992,WBGene00012992,History: N.A.
WBGene00022107,1.222743387,0.000187816,WBGene00022107,WBGene00022107,History: N.A.
WBGene00010912,1.221960509,1.01e-08,WBGene00010912,WBGene00010912,History: N.A.
WBGene00000940,1.220591899,0.000104462,WBGene00000940,WBGene00000940,History: Renamed on 2005-12-19
WBGene00001645,1.22015605,4.34e-05,WBGene00001645,WBGene00001645,History: N.A.
WBGene00004775,1.219406395,1.23e-08,WBGene00004775,WBGene00004775,History: Renamed on 2015-03-03
WBGene00020092,1.218001203,3.19e-06,WBGene00020092,WBGene00020092,History: N.A.
WBGene00013723,1.217424559,0.00102995,WBGene00013723,WBGene00013723,History: N.A.
WBGene00012156,1.217306271,2.32e-07,WBGene00012156,WBGene00012156,History: N.A.
WBGene00004163,1.2173014,0.0005943,WBGene00004163,WBGene00004163,History: N.A.
WBGene00020442,1.216987442,9.8e-07,WBGene00020442,WBGene00020442,History: N.A.
WBGene00010070,1.216939933,1.11e-07,WBGene00010070,WBGene00010070,History: N.A.
WBGene00009285,1.216081015,9.06e-09,WBGene00009285,WBGene00009285,History: N.A.
WBGene00015009,1.215982603,0.00106722,WBGene00015009,WBGene00015009,"History: Split into B0041.12(WBGene00303032). History of WBGene00015009: Split into ""WBGene00303032"" on 2018-03-02"
WBGene00021785,1.215634852,7.6e-05,WBGene00021785,WBGene00021785,History: N.A.
WBGene00008199,1.213715554,0.003866493,WBGene00008199,WBGene00008199,History: N.A.
WBGene00022728,1.213261185,1.21e-07,WBGene00022728,WBGene00022728,History: N.A.
WBGene00004472,1.21264699,0.00018724,WBGene00004472,WBGene00004472,History: N.A.
WBGene00018017,1.211923411,2e-06,WBGene00018017,WBGene00018017,History: N.A.
WBGene00013894,1.211882065,0.000123837,WBGene00013894,WBGene00013894,History: N.A.
WBGene00018995,1.209370192,2.64e-06,WBGene00018995,WBGene00018995,History: N.A.
WBGene00012376,1.208200959,2.06e-05,WBGene00012376,WBGene00012376,History: Renamed on 2023-01-16
WBGene00000585,1.207416631,1.2e-06,WBGene00000585,WBGene00000585,History: Renamed on 2006-01-17
WBGene00020441,1.206546399,8.3e-06,WBGene00020441,WBGene00020441,History: N.A.
WBGene00001918,1.20524517,2.68e-06,WBGene00001918,WBGene00001918,History: N.A.
WBGene00007053,1.205084554,5.65e-08,WBGene00007053,WBGene00007053,History: N.A.
WBGene00018908,1.204602201,6.66e-05,WBGene00018908,WBGene00018908,History: N.A.
WBGene00001893,1.204278423,0.000116611,WBGene00001893,WBGene00001893,History: N.A.
WBGene00011775,1.203887149,1.71e-08,WBGene00011775,WBGene00011775,History: N.A.
WBGene00018431,1.20318463,0.001606297,WBGene00018431,WBGene00018431,History: N.A.
WBGene00000777,1.200583825,0.000206823,WBGene00000777,WBGene00000777,History: N.A.
WBGene00009141,1.200214597,0.000325686,WBGene00009141,WBGene00009141,History: N.A.
WBGene00022027,1.199704403,0.000221715,WBGene00022027,WBGene00022027,History: N.A.
WBGene00019431,1.197575752,0.002630665,WBGene00019431,WBGene00019431,History: N.A.
WBGene00000885,1.197312848,2e-05,WBGene00000885,WBGene00000885,History: N.A.
WBGene00003924,1.196857845,5.62e-05,WBGene00003924,WBGene00003924,History: N.A.
WBGene00002068,1.196145187,1.89e-05,WBGene00002068,WBGene00002068,History: N.A.
WBGene00021460,1.195986501,5.06e-07,WBGene00021460,WBGene00021460,History: N.A.
WBGene00000187,1.195817029,0.000166785,WBGene00000187,WBGene00000187,History: N.A.
WBGene00019724,1.195540897,0.002000188,WBGene00019724,WBGene00019724,History: N.A.
WBGene00018869,1.193834937,7.94e-05,WBGene00018869,WBGene00018869,History: N.A.
WBGene00003905,1.193119564,2.75e-08,WBGene00003905,WBGene00003905,History: N.A.
WBGene00022750,1.191795448,2.94e-07,WBGene00022750,WBGene00022750,History: N.A.
WBGene00020128,1.191614225,4.62e-06,WBGene00020128,WBGene00020128,History: N.A.
WBGene00014667,1.190847432,5.09e-07,WBGene00014667,WBGene00014667,History: N.A.
WBGene00016501,1.190328173,0.000782404,WBGene00016501,WBGene00016501,History: N.A.
WBGene00015099,1.190303964,5.74e-06,WBGene00015099,WBGene00015099,History: N.A.
WBGene00011767,1.18869607,0.001178426,WBGene00011767,WBGene00011767,History: N.A.
WBGene00017990,1.187656646,0.002721277,WBGene00017990,WBGene00017990,History: N.A.
WBGene00002201,1.18640104,4.57e-07,WBGene00002201,WBGene00002201,History: N.A.
WBGene00006963,1.185049725,7.77e-05,WBGene00006963,WBGene00006963,History: Renamed on 2008-03-07
WBGene00006732,1.184870074,0.004896115,WBGene00006732,WBGene00006732,History: N.A.
WBGene00000813,1.183358833,2.84e-05,WBGene00000813,WBGene00000813,History: N.A.
WBGene00011322,1.182306556,0.007256425,WBGene00011322,WBGene00011322,History: N.A.
WBGene00044250,1.181685447,4.61e-05,WBGene00044250,WBGene00044250,History: N.A.
WBGene00013223,1.181404852,7.8e-07,WBGene00013223,WBGene00013223,History: N.A.
WBGene00013598,1.181148016,0.000387684,WBGene00013598,WBGene00013598,History: N.A.
WBGene00021640,1.180607278,0.002126844,WBGene00021640,WBGene00021640,History: N.A.
WBGene00008452,1.179982974,4.78e-05,WBGene00008452,WBGene00008452,History: N.A.
WBGene00009290,1.179329034,0.000679597,WBGene00009290,WBGene00009290,History: N.A.
WBGene00003442,1.179194326,0.008142841,WBGene00003442,WBGene00003442,History: N.A.
WBGene00017172,1.178976837,0.001716804,WBGene00017172,WBGene00017172,History: N.A.
WBGene00022085,1.178411461,0.000249447,WBGene00022085,WBGene00022085,History: N.A.
WBGene00021795,1.17820855,0.000201774,WBGene00021795,WBGene00021795,History: N.A.
WBGene00006446,1.178190116,5.67e-08,WBGene00006446,WBGene00006446,History: N.A.
WBGene00013034,1.176587355,1.55e-05,WBGene00013034,WBGene00013034,History: N.A.
WBGene00009125,1.175467251,0.007661645,WBGene00009125,WBGene00009125,History: N.A.
WBGene00007685,1.173182049,0.002394933,WBGene00007685,WBGene00007685,History: N.A.
WBGene00012809,1.17273584,0.002289647,WBGene00012809,WBGene00012809,History: N.A.
WBGene00006503,1.172359951,0.000784829,WBGene00006503,WBGene00006503,History: Renamed on 2007-07-20
WBGene00000789,1.17224663,9.24e-06,WBGene00000789,WBGene00000789,History: N.A.
WBGene00020167,1.170569625,0.003115309,WBGene00020167,WBGene00020167,History: N.A.
WBGene00004698,1.170175288,2.99e-07,WBGene00004698,WBGene00004698,History: N.A.
WBGene00021348,1.170020344,0.000949962,WBGene00021348,WBGene00021348,History: N.A.
WBGene00006734,1.169798441,7.92e-09,WBGene00006734,WBGene00006734,History: N.A.
WBGene00010496,1.169115743,0.00010379,WBGene00010496,WBGene00010496,History: Renamed on 2005-03-17
WBGene00044272,1.168961824,0.000760963,WBGene00044272,WBGene00044272,History: N.A.
WBGene00012807,1.168429876,0.004637407,WBGene00012807,WBGene00012807,History: N.A.
WBGene00020757,1.168225222,1.49e-05,WBGene00020757,WBGene00020757,History: N.A.
WBGene00002324,1.168103105,0.000196516,WBGene00002324,WBGene00002324,History: N.A.
WBGene00019971,1.168017053,5.56e-05,WBGene00019971,WBGene00019971,History: N.A.
WBGene00013689,1.167596911,2.15e-07,WBGene00013689,WBGene00013689,History: N.A.
WBGene00007627,1.167556359,4.96e-05,WBGene00007627,WBGene00007627,History: N.A.
WBGene00000158,1.166204393,3.86e-08,WBGene00000158,WBGene00000158,History: N.A.
WBGene00008645,1.165833857,5.65e-08,WBGene00008645,WBGene00008645,History: N.A.
WBGene00021678,1.165478403,5.08e-06,WBGene00021678,WBGene00021678,History: N.A.
WBGene00019008,1.165473226,6.26e-06,WBGene00019008,WBGene00019008,History: N.A.
WBGene00020425,1.164384716,1.65e-05,WBGene00020425,WBGene00020425,History: N.A.
WBGene00006661,1.162304199,0.000151273,WBGene00006661,WBGene00006661,History: N.A.
WBGene00014249,1.161154238,0.000284814,WBGene00014249,WBGene00014249,History: N.A.
WBGene00009319,1.161013711,9.5e-06,WBGene00009319,WBGene00009319,History: N.A.
WBGene00001230,1.160595991,9.31e-07,WBGene00001230,WBGene00001230,History: N.A.
WBGene00003445,1.160360454,0.006596256,WBGene00003445,WBGene00003445,History: N.A.
WBGene00012830,1.160281603,0.000801543,WBGene00012830,WBGene00012830,History: N.A.
WBGene00022296,1.159307005,2.89e-06,WBGene00022296,WBGene00022296,History: N.A.
WBGene00012369,1.15778346,3.33e-05,WBGene00012369,WBGene00012369,History: N.A.
WBGene00001154,1.157679079,0.00019835,WBGene00001154,WBGene00001154,History: N.A.
WBGene00000209,1.157495618,0.000223382,WBGene00000209,WBGene00000209,History: N.A.
WBGene00013260,1.157191458,9.71e-07,WBGene00013260,WBGene00013260,History: N.A.
WBGene00010828,1.156971282,0.000149149,WBGene00010828,WBGene00010828,History: N.A.
WBGene00013643,1.156920291,0.002064831,WBGene00013643,WBGene00013643,History: N.A.
WBGene00018974,1.156770038,2.26e-06,WBGene00018974,WBGene00018974,History: N.A.
WBGene00013586,1.156348763,5.66e-06,WBGene00013586,WBGene00013586,History: N.A.
WBGene00000117,1.154725703,7.13e-05,WBGene00000117,WBGene00000117,History: N.A.
WBGene00021366,1.154327515,0.001468199,WBGene00021366,WBGene00021366,History: N.A.
WBGene00011306,1.153901,0.000645249,WBGene00011306,WBGene00011306,History: N.A.
WBGene00013678,1.153363221,6.28e-05,WBGene00013678,WBGene00013678,History: N.A.
WBGene00020931,1.153294336,0.000835796,WBGene00020931,WBGene00020931,History: N.A.
WBGene00045036,1.152890769,7.66e-06,WBGene00045036,WBGene00045036,History: N.A.
WBGene00010159,1.151046333,0.000333248,WBGene00010159,WBGene00010159,History: N.A.
WBGene00195255,1.150465789,3.08e-05,WBGene00195255,WBGene00195255,History: N.A.
WBGene00000371,1.150190729,7.44e-05,WBGene00000371,WBGene00000371,History: Renamed on 2017-09-05
WBGene00010080,1.14973185,1.86e-05,WBGene00010080,WBGene00010080,History: N.A.
WBGene00000837,1.148067791,3.84e-08,WBGene00000837,WBGene00000837,History: Renamed on 2013-05-02
WBGene00019831,1.147963955,7.84e-05,WBGene00019831,WBGene00019831,History: N.A.
WBGene00013038,1.147636998,7.33e-08,WBGene00013038,WBGene00013038,History: N.A.
WBGene00000090,1.14678059,1.61e-06,WBGene00000090,WBGene00000090,History: N.A.
WBGene00004001,1.145598769,0.002712566,WBGene00004001,WBGene00004001,History: N.A.
WBGene00009219,1.14483905,0.005972146,WBGene00009219,WBGene00009219,History: N.A.
WBGene00018900,1.144706099,9.08e-10,WBGene00018900,WBGene00018900,History: N.A.
WBGene00007912,1.144593047,0.000122921,WBGene00007912,WBGene00007912,History: N.A.
WBGene00003902,1.14427667,1.59e-06,WBGene00003902,WBGene00003902,History: N.A.
WBGene00009948,1.144169792,0.007684212,WBGene00009948,WBGene00009948,History: N.A.
WBGene00022193,1.143921976,0.000687329,WBGene00022193,WBGene00022193,History: N.A.
WBGene00012018,1.143358752,3.97e-06,WBGene00012018,WBGene00012018,History: N.A.
WBGene00004488,1.143125893,0.000178883,WBGene00004488,WBGene00004488,History: N.A.
WBGene00017313,1.142150413,5.57e-07,WBGene00017313,WBGene00017313,History: N.A.
WBGene00008266,1.141938395,6.86e-05,WBGene00008266,WBGene00008266,History: N.A.
WBGene00022121,1.139632937,2.37e-05,WBGene00022121,WBGene00022121,History: Renamed on 2006-01-16
WBGene00020095,1.139529899,0.002835073,WBGene00020095,WBGene00020095,History: N.A.
WBGene00001775,1.138345939,0.004951391,WBGene00001775,WBGene00001775,History: N.A.
WBGene00000266,1.138277426,0.000423623,WBGene00000266,WBGene00000266,History: Renamed on 2006-12-15
WBGene00015927,1.137170101,1.48e-07,WBGene00015927,WBGene00015927,History: N.A.
WBGene00000122,1.137071377,1.87e-06,WBGene00000122,WBGene00000122,History: N.A.
WBGene00007703,1.136969468,5.6e-07,WBGene00007703,WBGene00007703,History: Renamed on 2005-03-17
WBGene00012105,1.136508382,3.31e-05,WBGene00012105,WBGene00012105,History: N.A.
WBGene00004505,1.135999997,4.78e-07,WBGene00004505,WBGene00004505,History: N.A.
WBGene00017999,1.135772968,0.000283042,WBGene00017999,WBGene00017999,History: N.A.
WBGene00018423,1.135663946,2.47e-05,WBGene00018423,WBGene00018423,History: N.A.
WBGene00020838,1.134472083,0.000235283,WBGene00020838,WBGene00020838,History: N.A.
WBGene00009677,1.133976635,0.018719168,WBGene00009677,WBGene00009677,History: N.A.
WBGene00015810,1.133552579,1.58e-05,WBGene00015810,WBGene00015810,History: N.A.
WBGene00022169,1.133474637,9.93e-05,WBGene00022169,WBGene00022169,History: N.A.
WBGene00009404,1.13339554,0.000425349,WBGene00009404,WBGene00009404,History: N.A.
WBGene00011887,1.132701996,9.3e-06,WBGene00011887,WBGene00011887,History: N.A.
WBGene00013442,1.132005769,0.001668709,WBGene00013442,WBGene00013442,History: N.A.
WBGene00000802,1.131634261,0.000125873,WBGene00000802,WBGene00000802,History: N.A.
WBGene00003443,1.130755101,0.010588687,WBGene00003443,WBGene00003443,History: N.A.
WBGene00004458,1.130551482,7.61e-08,WBGene00004458,WBGene00004458,History: N.A.
WBGene00001884,1.130099452,0.000127033,WBGene00001884,WBGene00001884,History: N.A.
WBGene00001916,1.129966929,9.55e-05,WBGene00001916,WBGene00001916,History: N.A.
WBGene00021648,1.129096914,0.000146857,WBGene00021648,WBGene00021648,History: N.A.
WBGene00004479,1.128954356,0.00189217,WBGene00004479,WBGene00004479,History: N.A.
WBGene00044067,1.128770189,0.000373589,WBGene00044067,WBGene00044067,History: Renamed on 2007-08-01; Renamed on 2016-11-29
WBGene00004195,1.128260153,0.004656223,WBGene00004195,WBGene00004195,History: N.A.
WBGene00003607,1.12811404,6.72e-05,WBGene00003607,WBGene00003607,History: N.A.
WBGene00006387,1.126134912,0.000307408,WBGene00006387,WBGene00006387,History: N.A.
WBGene00006876,1.126042063,1.11e-06,WBGene00006876,WBGene00006876,History: Renamed on 2011-07-12
WBGene00021552,1.12515948,0.005492572,WBGene00021552,WBGene00021552,History: N.A.
WBGene00013886,1.125069157,0.001168129,WBGene00013886,WBGene00013886,History: N.A.
WBGene00017166,1.124979247,9.2e-08,WBGene00017166,WBGene00017166,History: N.A.
WBGene00003806,1.12386953,2.1e-05,WBGene00003806,WBGene00003806,History: N.A.
WBGene00013256,1.122802998,2.49e-05,WBGene00013256,WBGene00013256,History: N.A.
WBGene00019353,1.122785283,3.8e-05,WBGene00019353,WBGene00019353,History: N.A.
WBGene00008053,1.122626387,5.25e-05,WBGene00008053,WBGene00008053,History: N.A.
WBGene00013552,1.122342032,0.0031955,WBGene00013552,WBGene00013552,History: N.A.
WBGene00017591,1.122276119,3.95e-05,WBGene00017591,WBGene00017591,History: N.A.
WBGene00008441,1.121732043,2.34e-05,WBGene00008441,WBGene00008441,History: N.A.
WBGene00022618,1.120617802,5.68e-05,WBGene00022618,WBGene00022618,History: N.A.
WBGene00006793,1.120586056,1.07e-05,WBGene00006793,WBGene00006793,History: N.A.
WBGene00012244,1.12014105,2.45e-05,WBGene00012244,WBGene00012244,History: N.A.
WBGene00010306,1.119014894,1.62e-06,WBGene00010306,WBGene00010306,History: N.A.
WBGene00020895,1.118576862,0.001231673,WBGene00020895,WBGene00020895,History: N.A.
WBGene00011867,1.118468296,1.3e-06,WBGene00011867,WBGene00011867,History: Renamed on 2008-04-30
WBGene00016353,1.118235314,0.000974499,WBGene00016353,WBGene00016353,History: N.A.
WBGene00002250,1.117862874,1.72e-06,WBGene00002250,WBGene00002250,History: N.A.
WBGene00022119,1.117419611,2.82e-07,WBGene00022119,WBGene00022119,History: N.A.
WBGene00021313,1.116904156,5.28e-08,WBGene00021313,WBGene00021313,History: Renamed on 2015-08-03
WBGene00022388,1.116409839,6.05e-05,WBGene00022388,WBGene00022388,History: N.A.
WBGene00002231,1.116062987,4.3e-08,WBGene00002231,WBGene00002231,History: N.A.
WBGene00016562,1.11596885,4.15e-07,WBGene00016562,WBGene00016562,History: N.A.
WBGene00003150,1.115412984,5.84e-07,WBGene00003150,WBGene00003150,History: N.A.
WBGene00017849,1.115341005,2.25e-05,WBGene00017849,WBGene00017849,History: N.A.
WBGene00000275,1.114753288,3.01e-09,WBGene00000275,WBGene00000275,History: N.A.
WBGene00004085,1.114710734,4.96e-06,WBGene00004085,WBGene00004085,History: N.A.
WBGene00018317,1.114208964,0.000266348,WBGene00018317,WBGene00018317,History: N.A.
WBGene00006733,1.113744832,1.41e-06,WBGene00006733,WBGene00006733,History: N.A.
WBGene00015926,1.112542955,0.00709269,WBGene00015926,WBGene00015926,History: N.A.
WBGene00011676,1.110662463,0.010060956,WBGene00011676,WBGene00011676,History: N.A.
WBGene00018575,1.109966578,0.000172529,WBGene00018575,WBGene00018575,History: N.A.
WBGene00013151,1.108589849,0.003266242,WBGene00013151,WBGene00013151,"History: Split into metl-2(WBGene00044720). History of WBGene00013151: Split into ""WBGene00044720"" on 2006-01-16"
WBGene00015150,1.10858802,0.00023221,WBGene00015150,WBGene00015150,History: N.A.
WBGene00016261,1.107942288,0.000455689,WBGene00016261,WBGene00016261,History: N.A.
WBGene00020030,1.107293838,1.85e-05,WBGene00020030,WBGene00020030,History: N.A.
WBGene00018199,1.106166687,6.46e-05,WBGene00018199,WBGene00018199,History: N.A.
WBGene00020437,1.106110146,3.21e-06,WBGene00020437,WBGene00020437,History: N.A.
WBGene00009048,1.105869489,0.002149547,WBGene00009048,WBGene00009048,History: N.A.
WBGene00022288,1.105223036,0.005685422,WBGene00022288,WBGene00022288,History: N.A.
WBGene00018934,1.104614108,0.000427171,WBGene00018934,WBGene00018934,History: N.A.
WBGene00010771,1.104500547,0.000288986,WBGene00010771,WBGene00010771,History: N.A.
WBGene00004914,1.104198517,3.89e-05,WBGene00004914,WBGene00004914,History: N.A.
WBGene00001817,1.103796509,0.014991851,WBGene00001817,WBGene00001817,History: N.A.
WBGene00009974,1.102249256,4.41e-06,WBGene00009974,WBGene00009974,History: N.A.
WBGene00018776,1.102211602,2.03e-06,WBGene00018776,WBGene00018776,History: N.A.
WBGene00011110,1.100561796,0.000918287,WBGene00011110,WBGene00011110,History: N.A.
WBGene00022347,1.099824298,0.003236098,WBGene00022347,WBGene00022347,History: N.A.
WBGene00013318,1.097829566,0.00645099,WBGene00013318,WBGene00013318,History: N.A.
WBGene00004131,1.097608156,0.00314269,WBGene00004131,WBGene00004131,History: Renamed on 2021-01-04
WBGene00006504,1.09757963,0.000113111,WBGene00006504,WBGene00006504,History: Renamed on 2006-02-02
WBGene00000889,1.096767765,1.2e-06,WBGene00000889,WBGene00000889,History: N.A.
WBGene00002067,1.09611622,0.000717449,WBGene00002067,WBGene00002067,History: N.A.
WBGene00022813,1.09605945,0.008148869,WBGene00022813,WBGene00022813,History: N.A.
WBGene00015632,1.095478042,0.003894805,WBGene00015632,WBGene00015632,History: N.A.
WBGene00198190,1.092816884,0.008335592,WBGene00198190,WBGene00198190,History: N.A.
WBGene00017887,1.091128722,0.000315697,WBGene00017887,WBGene00017887,History: N.A.
WBGene00077772,1.091006802,5.91e-05,WBGene00077772,WBGene00077772,History: N.A.
WBGene00016389,1.090936637,0.021137709,WBGene00016389,WBGene00016389,History: N.A.
WBGene00013128,1.089699569,0.002519928,WBGene00013128,WBGene00013128,History: N.A.
WBGene00001934,1.089244844,2.19e-05,WBGene00001934,WBGene00001934,History: N.A.
WBGene00002070,1.088303637,4.22e-06,WBGene00002070,WBGene00002070,History: N.A.
WBGene00000144,1.086676222,0.011909313,WBGene00000144,WBGene00000144,History: N.A.
WBGene00269383,1.0863556,0.000164987,WBGene00269383,WBGene00269383,History: N.A.
WBGene00017011,1.085587968,0.000582327,WBGene00017011,WBGene00017011,History: N.A.
WBGene00016351,1.085149789,0.008524722,WBGene00016351,WBGene00016351,History: N.A.
WBGene00016496,1.085061158,6.36e-06,WBGene00016496,WBGene00016496,"History: Split into C37C3.18(WBGene00303000). History of WBGene00016496: Renamed on 2005-03-17; Split into ""WBGene00303000"" on 2018-03-06"
WBGene00014011,1.084897738,0.000387264,WBGene00014011,WBGene00014011,History: N.A.
WBGene00022007,1.084826971,0.002176227,WBGene00022007,WBGene00022007,History: N.A.
WBGene00019820,1.083472711,6.77e-05,WBGene00019820,WBGene00019820,History: N.A.
WBGene00004101,1.083228455,1.27e-05,WBGene00004101,WBGene00004101,History: Renamed on 2008-01-18
WBGene00008345,1.083093002,0.000411525,WBGene00008345,WBGene00008345,History: N.A.
WBGene00013217,1.082313252,5.51e-05,WBGene00013217,WBGene00013217,History: N.A.
WBGene00012144,1.08204449,0.00114691,WBGene00012144,WBGene00012144,History: N.A.
WBGene00002249,1.081514222,0.000524805,WBGene00002249,WBGene00002249,History: N.A.
WBGene00013482,1.080540759,0.002793581,WBGene00013482,WBGene00013482,History: N.A.
WBGene00015346,1.080464148,0.000210229,WBGene00015346,WBGene00015346,History: N.A.
WBGene00009478,1.080345568,0.000104322,WBGene00009478,WBGene00009478,History: Renamed on 2010-04-16
WBGene00020038,1.079336,0.003684272,WBGene00020038,WBGene00020038,History: N.A.
WBGene00004768,1.078462428,2.47e-05,WBGene00004768,WBGene00004768,History: Renamed on 2008-11-05
WBGene00003831,1.077821216,5.04e-05,WBGene00003831,WBGene00003831,History: Renamed on 2023-01-16
WBGene00004706,1.075835479,2.37e-06,WBGene00004706,WBGene00004706,History: N.A.
WBGene00012157,1.075618171,0.000117739,WBGene00012157,WBGene00012157,History: N.A.
WBGene00022702,1.075473311,0.000738955,WBGene00022702,WBGene00022702,History: N.A.
WBGene00006840,1.075331151,5.03e-08,WBGene00006840,WBGene00006840,History: N.A.
WBGene00023409,1.074980292,0.000253517,WBGene00023409,WBGene00023409,History: N.A.
WBGene00009442,1.074048401,8.07e-05,WBGene00009442,WBGene00009442,History: N.A.
WBGene00021906,1.072432402,8.24e-05,WBGene00021906,WBGene00021906,History: N.A.
WBGene00006520,1.072264165,0.001104564,WBGene00006520,WBGene00006520,History: Renamed on 2021-01-02
WBGene00013343,1.07193221,1.83e-06,WBGene00013343,WBGene00013343,History: N.A.
WBGene00020031,1.071798239,8.35e-05,WBGene00020031,WBGene00020031,History: Renamed on 2015-02-09
WBGene00003864,1.070719811,0.000330838,WBGene00003864,WBGene00003864,History: N.A.
WBGene00018196,1.070052161,0.00158724,WBGene00018196,WBGene00018196,History: N.A.
WBGene00019823,1.069971104,5.69e-05,WBGene00019823,WBGene00019823,History: N.A.
WBGene00019274,1.069493999,0.001340881,WBGene00019274,WBGene00019274,History: N.A.
WBGene00003777,1.069447848,1.56e-06,WBGene00003777,WBGene00003777,History: N.A.
WBGene00007258,1.06910135,2.63e-07,WBGene00007258,WBGene00007258,History: N.A.
WBGene00004738,1.068445328,1.18e-07,WBGene00004738,WBGene00004738,History: N.A.
WBGene00000143,1.065819233,0.000158964,WBGene00000143,WBGene00000143,History: N.A.
WBGene00015524,1.065783364,4.97e-05,WBGene00015524,WBGene00015524,History: N.A.
WBGene00220199,1.064583221,0.011477341,WBGene00220199,WBGene00220199,History: N.A.
WBGene00013150,1.06406285,4.46e-05,WBGene00013150,WBGene00013150,History: N.A.
WBGene00008153,1.063516749,0.006948924,WBGene00008153,WBGene00008153,History: N.A.
WBGene00022031,1.063430218,0.000765312,WBGene00022031,WBGene00022031,History: N.A.
WBGene00010093,1.0631334,1.71e-06,WBGene00010093,WBGene00010093,History: N.A.
WBGene00009521,1.063085954,4.89e-05,WBGene00009521,WBGene00009521,History: N.A.
WBGene00006647,1.062845003,4.92e-07,WBGene00006647,WBGene00006647,History: N.A.
WBGene00004355,1.062801385,4.16e-07,WBGene00004355,WBGene00004355,History: N.A.
WBGene00004283,1.061927891,0.00379711,WBGene00004283,WBGene00004283,History: N.A.
WBGene00001832,1.061861186,1.03e-07,WBGene00001832,WBGene00001832,History: Renamed on 2015-03-05
WBGene00013690,1.060703289,0.001016982,WBGene00013690,WBGene00013690,History: N.A.
WBGene00012760,1.060610238,0.000328099,WBGene00012760,WBGene00012760,History: N.A.
WBGene00002957,1.060434094,1.24e-06,WBGene00002957,WBGene00002957,History: N.A.
WBGene00007030,1.060289589,1.18e-06,WBGene00007030,WBGene00007030,History: N.A.
WBGene00019963,1.059944693,0.000689759,WBGene00019963,WBGene00019963,History: N.A.
WBGene00015462,1.05859145,0.000488257,WBGene00015462,WBGene00015462,History: N.A.
WBGene00019738,1.05841825,0.001617918,WBGene00019738,WBGene00019738,History: N.A.
WBGene00000836,1.057962748,7.52e-07,WBGene00000836,WBGene00000836,History: N.A.
WBGene00019619,1.057557079,0.000507856,WBGene00019619,WBGene00019619,History: N.A.
WBGene00009176,1.055824899,0.003719853,WBGene00009176,WBGene00009176,History: N.A.
