ProbeName,Fold change([1] vs Zero),Regulation([1] vs Zero),[1](normalized),Common name,gene,Description,GenbankAccession,ControlType,fold change,Input,Suggested Match,History,Input,Suggested Match,History
A_12_P114625,4.250798,up,2.0877337,K10D6.2c,K10D6.2c,,,FALSE,2.0877337,,,,,,
A_12_P118627,9.014014,up,3.1721697,K10G6.2,K10G6.2,,,FALSE,3.1721697,,,,,,
A_12_P119339,2.7476923,up,1.4582205,K10H10.10,K10H10.10,,,FALSE,1.4582205,,,,,,
A_12_P116475,2.9324567,up,1.5521098,K10H10.4,K10H10.4,,,FALSE,1.5521098,,,,,,
A_12_P106011,3.4641929,up,1.7925192,K11C4.4.1,K11C4.4.1,ornithine decarboxylase [K11C4.4.1],,FALSE,1.7925192,,,,,,
A_12_P106367,4.7647038,up,2.2523866,K11D12.3,K11D12.3,,,FALSE,2.2523866,,,,,,
A_12_P101938,4.4289064,up,2.1469505,K11D12.4,K11D12.4,acetyltransferase [K11D12.4],,FALSE,2.1469505,,,,,,
A_12_P107549,2.134544,up,1.0939279,K11D12.5,K11D12.5,,,FALSE,1.0939279,,,,,,
A_12_P105223,2.8809206,up,1.5265299,K11G12.2,K11G12.2,nicotinic acetylcholine receptor subunit [K11G12.2],,FALSE,1.5265299,,,,,,
A_12_P112792,2.2319076,up,1.1582773,K11G12.7,K11G12.7,nicotinic acetylcholine receptor subunit [K11G12.7],,FALSE,1.1582773,,,,,,
A_12_P112150,2.1374278,up,1.0958757,K11H3.7,K11H3.7,,,FALSE,1.0958757,,,,,,
A_12_P102646,8.865653,up,3.148227,K12D12.3,K12D12.3,cuticle collagen [K12D12.3],,FALSE,3.148227,,,,,,
A_12_P106895,3.036419,up,1.6023709,K12G11.6,K12G11.6,,,FALSE,1.6023709,,,,,,
A_12_P118941,4.2100854,up,2.0738494,K12H6.4,K12H6.4,,,FALSE,2.0738494,,,,,,
A_12_P101883,3.2693932,up,1.7090229,K12H6.8,K12H6.8,,,FALSE,1.7090229,,,,,,
A_12_P102354,4.4278607,up,2.1466098,K12H6.9,K12H6.9,,,FALSE,2.1466098,,,,,,
A_12_P119166,6.339276,up,2.664318,M01B2.8,M01B2.8,,,FALSE,2.664318,,,,,,
A_12_P100315,3.9670057,up,1.9880505,M01H9.5,M01H9.5,,,FALSE,1.9880505,,,,,,
A_12_P115966,3.7931983,up,1.9234148,M02G9.1,M02G9.1,keratin like protein [M02G9.1],,FALSE,1.9234148,,,,,,
A_12_P120161,2.816057,up,1.4936765,M02G9.2,M02G9.2,,,FALSE,1.4936765,,,,,,
A_12_P105194,4.073763,up,2.026362,M02G9.3,M02G9.3,,,FALSE,2.026362,,,,,,
A_12_P107544,20.894354,up,4.385041,M03A1.7,M03A1.7,,,FALSE,4.385041,,,,,,
A_12_P101310,8.317927,up,3.056224,M03B6.3,M03B6.3,,,FALSE,3.056224,,,,,,
A_12_P106501,2.613758,up,1.3861257,M03D4.4.2,M03D4.4.2,zinc-finger protein [M03D4.4.2],,FALSE,1.3861257,,,,,,
A_12_P106795,4.9578733,up,2.3097215,M03E7.2,M03E7.2,,,FALSE,2.3097215,,,,,,
A_12_P115847,6.0439878,up,2.5955007,M03F4.6,M03F4.6,,,FALSE,2.5955007,,,,,,
A_12_P108976,2.4406676,up,1.2872758,M03F4.7a.1,M03F4.7a.1,calcium binding protein [M03F4.7a.1],,FALSE,1.2872758,,,,,,
A_12_P105172,2.9856608,up,1.5780503,M03F4.7b,M03F4.7b,calcium binding protein [M03F4.7a.1],,FALSE,1.5780503,,,,,,
A_12_P120351,5.6845007,up,2.5070336,M03F8.1,M03F8.1,,,FALSE,2.5070336,,,,,,
A_12_P102706,2.496408,up,1.3198538,M04B2.5,M04B2.5,potassium channel protein [M04B2.5],,FALSE,1.3198538,,,,,,
A_12_P117749,2.2995384,up,1.2013443,M04B2.7,M04B2.7,,,FALSE,1.2013443,,,,,,
A_12_P114102,2.6051533,up,1.3813683,M04G7.2,M04G7.2,protein-tyrosine phosphatase [M04G7.2],,FALSE,1.3813683,,,,,,
A_12_P111784,2.360665,up,1.2391933,M05B5.2,M05B5.2,,,FALSE,1.2391933,,,,,,
A_12_P101199,5.7806325,up,2.5312274,M05D6.9,M05D6.9,,,FALSE,2.5312274,,,,,,
A_12_P106023,2.3724976,up,1.2464067,M110.1,M110.1,collagen [M110.1],,FALSE,1.2464067,,,,,,
A_12_P114300,2.3778777,up,1.2496746,M110.2,M110.2,,,FALSE,1.2496746,,,,,,
A_12_P113683,4.924061,up,2.2998486,M110.9,M110.9,,,FALSE,2.2998486,,,,,,
A_12_P117872,2.1394663,up,1.0972509,M153.3,M153.3,,,FALSE,1.0972509,,,,,,
A_12_P107633,4.908289,up,2.2952201,M176.10,M176.10,,,FALSE,2.2952201,,,,,,
A_12_P109366,2.1747866,up,1.1208738,M176.8,M176.8,chitinase [M176.8],,FALSE,1.1208738,,,,,,
A_12_P119811,5.09392,up,2.3487763,M195.1,M195.1,cuticle collagen [M195.1],,FALSE,2.3487763,,,,,,
A_12_P116949,2.9023423,up,1.5372177,M60.7,M60.7,,,FALSE,1.5372177,,,,,,
A_12_P116297,6.068815,up,2.601415,M7.10,M7.10,,,FALSE,2.601415,,,,,,
A_12_P112261,3.5597506,up,1.8317761,M7.3.1,M7.3.1,KH domain family of RNA binding proteins. [M7.3.1],,FALSE,1.8317761,,,,,,
A_12_P101652,2.2887068,up,1.1945326,M79.2,M79.2,,,FALSE,1.1945326,,,,,,
A_12_P101566,2.7937338,up,1.4821945,M79.3,M79.3,,,FALSE,1.4821945,,,,,,
A_12_P112751,2.2978377,up,1.200277,M79.4,M79.4,,,FALSE,1.200277,,,,,,
A_12_P111493,2.557709,up,1.3548521,M88.4,M88.4,,,FALSE,1.3548521,,,,,,
A_12_P111318,4.863936,up,2.2821243,M88.6b,M88.6b,Leucine-rich repeats [M88.6a],,FALSE,2.2821243,,,,,,
A_12_P100944,2.3945713,up,1.2597674,R01E6.3b,R01E6.3b,carbonic anhydrase [R01E6.3b],,FALSE,1.2597674,,,,,,
A_12_P111244,2.5420563,up,1.345996,R01E6.5,R01E6.5,,,FALSE,1.345996,,,,,,
A_12_P119236,3.3226564,up,1.7323371,R02C2.3,R02C2.3,,,FALSE,1.7323371,,,,,,
A_12_P101904,7.9424324,up,2.9895809,R02D3.6,R02D3.6,,,FALSE,2.9895809,,,,,,
A_12_P105913,4.957921,up,2.3097353,R02F11.1,R02F11.1,,,FALSE,2.3097353,,,,,,
A_12_P100361,3.8222468,up,1.934421,R03C1.1,R03C1.1,,,FALSE,1.934421,,,,,,
A_12_P111032,2.9851623,up,1.5778093,R03E9.2,R03E9.2,,,FALSE,1.5778093,,,,,,
A_12_P101700,3.4959443,up,1.8056822,R03G5.1a.3,R03G5.1a.3,elongation factor EF-1-alpha [R03G5.1a.3],,FALSE,1.8056822,,,,,,
A_12_P105227,2.7400582,up,1.4542066,R03G5.1b,R03G5.1b,elongation factor EF-1-alpha [R03G5.1a.3],,FALSE,1.4542066,,,,,,
A_12_P116974,6.95662,up,2.7983866,R03H10.4,R03H10.4,,,FALSE,2.7983866,,,,,,
A_12_P111491,2.4748993,up,1.3073698,R03H4.1,R03H4.1,,,FALSE,1.3073698,,,,,,
A_12_P100395,15.596138,up,3.963117,R03H4.6,R03H4.6,,,FALSE,3.963117,,,,,,
A_12_P109015,2.577862,up,1.366175,R04B3.3,R04B3.3,,,FALSE,1.366175,,,,,,
A_12_P103447,4.5304484,up,2.179654,R05A10.6,R05A10.6,,,FALSE,2.179654,,,,,,
A_12_P115772,4.0299706,up,2.0107694,R05A10.7,R05A10.7,,,FALSE,2.0107694,,,,,,
A_12_P117320,2.1261747,up,1.0882602,R05D3.9,R05D3.9,,,FALSE,1.0882602,,,,,,
A_12_P112816,5.804518,up,2.5371764,R05G6.9,R05G6.9,,,FALSE,2.5371764,,,,,,
A_12_P106080,3.5367432,up,1.8224214,R05G9R.1,R05G9R.1,,,FALSE,1.8224214,,,,,,
A_12_P115537,11.523032,up,3.5264485,R05H10.6,R05H10.6,Cadherin (3 domains) [R05H10.6],,FALSE,3.5264485,,,,,,
A_12_P111548,2.651012,up,1.4065431,R05H11.2,R05H11.2,,,FALSE,1.4065431,,,,,,
A_12_P114534,2.3602653,up,1.238949,R06B10.2,R06B10.2,,,FALSE,1.238949,,,,,,
A_12_P104306,2.5218604,up,1.3344884,R06B9.2,R06B9.2,dihydroxyvitamin D3-induced protein [R06B9.2],,FALSE,1.3344884,,,,,,
A_12_P107450,2.3930254,up,1.2588357,R06B9.4,R06B9.4,dihydroxyvitamin D3-induced protein [R06B9.4],,FALSE,1.2588357,,,,,,
A_12_P109071,2.4388506,up,1.2862014,R06C7.3.3,R06C7.3.3,dihydropyrimidinase [R06C7.3.3],,FALSE,1.2862014,,,,,,
A_12_P106924,2.9723446,up,1.5716014,R06C7.3.3,R06C7.3.3,dihydropyrimidinase [R06C7.3.3],,FALSE,1.5716014,,,,,,
A_12_P113337,2.4278014,up,1.2796503,R06F6.11,R06F6.11,,,FALSE,1.2796503,,,,,,
A_12_P102749,3.9841416,up,1.9942689,R07A4.3,R07A4.3,,,FALSE,1.9942689,,,,,,
A_12_P119458,3.2707994,up,1.7096432,R07A4.4,R07A4.4,,,FALSE,1.7096432,,,,,,
A_12_P116204,2.5752556,up,1.3647157,R07B1.2.1,R07B1.2.1,galaptin domain [R07B1.2.1],,FALSE,1.3647157,,,,,,
A_12_P113354,3.6377654,up,1.8630525,R07B1.3.1,R07B1.3.1,membrane glycoprotein [R07B1.3.1],,FALSE,1.8630525,,,,,,
A_12_P100221,7.3654943,up,2.8807824,R07B1.5,R07B1.5,,,FALSE,2.8807824,,,,,,
A_12_P120277,4.523896,up,2.1775658,R07B1.7,R07B1.7,,,FALSE,2.1775658,,,,,,
A_12_P117038,3.1982672,up,1.6772904,R07B7.14,R07B7.14,nuclear hormone receptor [R07B7.14],,FALSE,1.6772904,,,,,,
A_12_P115000,5.4068766,up,2.4347954,R07E3.2,R07E3.2,,,FALSE,2.4347954,,,,,,
A_12_P104360,4.986474,up,2.31802,R07E3.3,R07E3.3,cuticulin [R07E3.3],,FALSE,2.31802,,,,,,
A_12_P111348,2.5094812,up,1.3273891,R07E3.4,R07E3.4,"ADP,ATP carrier protein [R07E3.4]",,FALSE,1.3273891,,,,,,
A_12_P101734,13.864532,up,3.793327,R07E3.6,R07E3.6,,,FALSE,3.793327,,,,,,
A_12_P112137,4.28676,up,2.0998876,R07E5.4,R07E5.4,Glutaredoxin [R07E5.4],,FALSE,2.0998876,,,,,,
A_12_P104196,10.414365,up,3.380503,R07G3.6,R07G3.6,,,FALSE,3.380503,,,,,,
A_12_P103067,2.3843088,up,1.2535712,R07G3.8,R07G3.8,,,FALSE,1.2535712,,,,,,
A_12_P120288,3.2300832,up,1.6915714,R08A2.4,R08A2.4,,,FALSE,1.6915714,,,,,,
A_12_P104374,8.238177,up,3.0423253,R08B4.1a,R08B4.1a,groundhog [R08B4.1a],,FALSE,3.0423253,,,,,,
A_12_P109059,9.993115,up,3.3209345,R08E5.4,R08E5.4,,,FALSE,3.3209345,,,,,,
A_12_P107190,2.231914,up,1.1582814,R08F11.4,R08F11.4,,,FALSE,1.1582814,,,,,,
A_12_P118456,2.041527,up,1.0296487,R09A1.5,R09A1.5,,,FALSE,1.0296487,,,,,,
A_12_P109953,5.431039,up,2.4412282,R09A8.4,R09A8.4,cuticle collagen [R09A8.4],,FALSE,2.4412282,,,,,,
A_12_P102586,2.2812629,up,1.1898327,R09A8.5,R09A8.5,,,FALSE,1.1898327,,,,,,
A_12_P107600,2.9577222,up,1.5644865,R09B5.11,R09B5.11,sugar transporter [R09B5.11],,FALSE,1.5644865,,,,,,
A_12_P118668,4.0103526,up,2.003729,R09B5.4,R09B5.4,,,FALSE,2.003729,,,,,,
A_12_P101752,2.2580316,up,1.1750656,R09B5.5,R09B5.5,,,FALSE,1.1750656,,,,,,
A_12_P117224,17.262712,up,4.109587,R09B5.8,R09B5.8,,,FALSE,4.109587,,,,,,
A_12_P103533,2.831525,up,1.5015793,R09B5.9,R09B5.9,,,FALSE,1.5015793,,,,,,
A_12_P106035,3.1016872,up,1.6330532,R09F10.2,R09F10.2,,,FALSE,1.6330532,,,,,,
A_12_P113196,3.1220236,up,1.6424814,R09H10.4,R09H10.4,,,FALSE,1.6424814,,,,,,
A_12_P105009,2.0497062,up,1.0354172,R102.3,R102.3,,,FALSE,1.0354172,,,,,,
A_12_P116844,6.617287,up,2.72624,R10D12.1.2,R10D12.1.2,sodium/phosphate transporter [R10D12.1.2],,FALSE,2.72624,,,,,,
A_12_P102881,4.9023485,up,2.293473,R10E11.9,R10E11.9,,,FALSE,2.293473,,,,,,
A_12_P101775,2.4021862,up,1.2643479,R10H1.1,R10H1.1,trypsin inhibitor [R10H1.1],,FALSE,1.2643479,,,,,,
A_12_P118288,10.068626,up,3.331795,R10H1.4,R10H1.4,,,FALSE,3.331795,,,,,,
A_12_P100730,7.8419976,up,2.9712212,R11A5.7,R11A5.7,zinc carboxypeptidase [R11A5.7],,FALSE,2.9712212,,,,,,
A_12_P118948,2.596722,up,1.3766915,R11A8.3,R11A8.3,UDP-glucuronosyltransferase [R11A8.3],,FALSE,1.3766915,,,,,,
A_12_P107058,2.9888973,up,1.5796133,R11D1.3,R11D1.3,,,FALSE,1.5796133,,,,,,
A_12_P117584,3.0028398,up,1.5863276,R11F4.1.2,R11F4.1.2,Glycerol kinase [R11F4.1.2],,FALSE,1.5863276,,,,,,
A_12_P106085,2.4753616,up,1.3076392,R11G11.2b,R11G11.2b,zinc finger protein [R11G11.2a],,FALSE,1.3076392,,,,,,
A_12_P119861,8.2904625,up,3.0514526,R11G11.6,R11G11.6,,,FALSE,3.0514526,,,,,,
A_12_P104872,3.935486,up,1.9765419,R12E2.14,R12E2.14,,,FALSE,1.9765419,,,,,,
A_12_P103949,3.9829476,up,1.9938365,R12E2.15,R12E2.15,,,FALSE,1.9938365,,,,,,
A_12_P105083,4.1572213,up,2.0556195,R12E2.7,R12E2.7,,,FALSE,2.0556195,,,,,,
A_12_P101234,4.4702296,up,2.160349,R12G8.1,R12G8.1,Phorbol esters / diacylglycerol binding domain (2 domains) [R12G8.1],,FALSE,2.160349,,,,,,
A_12_P106047,2.0549226,up,1.039084,R13A5.11,R13A5.11,Protein phosphatase [R13A5.11],,FALSE,1.039084,,,,,,
A_12_P103986,2.521798,up,1.3344526,R13A5.5,R13A5.5,,,FALSE,1.3344526,,,,,,
A_12_P108079,2.5109243,up,1.3282186,R13A5.6,R13A5.6,,,FALSE,1.3282186,,,,,,
A_12_P108743,6.68075,up,2.74001,R13F6.8,R13F6.8,,,FALSE,2.74001,,,,,,
A_12_P109163,2.8983765,up,1.535245,R13H4.1,R13H4.1,,,FALSE,1.535245,,,,,,
A_12_P117354,5.419405,up,2.4381344,R13H4.8,R13H4.8,,,FALSE,2.4381344,,,,,,
A_12_P109975,2.9670358,up,1.5690223,R151.5.2,R151.5.2,Zinc metalloprotease [R151.5.2],,FALSE,1.5690223,,,,,,
A_12_P109179,2.4394426,up,1.2865516,R155.3,R155.3,,,FALSE,1.2865516,,,,,,
A_12_P101000,2.3863611,up,1.2548124,R173.4.2,R173.4.2,,,FALSE,1.2548124,,,,,,
A_12_P119271,2.477877,up,1.3091046,R186.5,R186.5,potassium channel protein [R186.5],,FALSE,1.3091046,,,,,,
A_12_P115018,4.1878285,up,2.0662024,R186.6,R186.6,Rhodanese-like domain [R186.6],,FALSE,2.0662024,,,,,,
A_12_P116607,10.194371,up,3.349701,R57.2,R57.2,,,FALSE,3.349701,,,,,,
A_12_P106930,2.1259222,up,1.0880889,R74.3.1,R74.3.1,X box DNA binding protein-1 [R74.3.1],,FALSE,1.0880889,,,,,,
A_12_P115540,2.8200586,up,1.4957252,R90.3,R90.3,Transthyretin-like family [R90.3],,FALSE,1.4957252,,,,,,
A_12_P103978,2.9055634,up,1.5388179,SSSD1.1,SSSD1.1,neural cell adhesion protein [SSSD1.1],,FALSE,1.5388179,,,,,,
A_12_P120271,6.540439,up,2.7093875,T01B10.1,T01B10.1,,,FALSE,2.7093875,,,,,,
A_12_P109216,4.023182,up,2.008337,T01B10.2,T01B10.2,,,FALSE,2.008337,,,,,,
A_12_P105324,3.017359,up,1.5932864,T01B11.4,T01B11.4,ADP/ATP translocase [T01B11.4],,FALSE,1.5932864,,,,,,
A_12_P103394,2.457255,up,1.2970475,T01B11.7.1,T01B11.7.1,transmembrane transporter [T01B11.7.1],,FALSE,1.2970475,,,,,,
A_12_P118118,11.218592,up,3.4878197,T01B7.7,T01B7.7,cuticle collagen ROL-6 [T01B7.7],,FALSE,3.4878197,,,,,,
A_12_P106849,5.5083656,up,2.4616244,T01B7.8,T01B7.8,,,FALSE,2.4616244,,,,,,
A_12_P120104,2.9883091,up,1.5793294,T01B7.9,T01B7.9,,,FALSE,1.5793294,,,,,,
A_12_P108749,3.8178794,up,1.9327716,T01D1.3,T01D1.3,,,FALSE,1.9327716,,,,,,
A_12_P120331,2.7210903,up,1.4441848,T01D1.4,T01D1.4,,,FALSE,1.4441848,,,,,,
A_12_P109032,2.5216506,up,1.3343683,T01D3.1.1,T01D3.1.1,EGF-like domains [T01D3.1.1],,FALSE,1.3343683,,,,,,
A_12_P119902,2.4480147,up,1.2916123,T01D3.3a,T01D3.3a,Von Willebrand factor-like [T01D3.3a],,FALSE,1.2916123,,,,,,
A_12_P110467,2.5259604,up,1.336832,T01D3.3b,T01D3.3b,Copper/zinc superoxide dismutases (SODC) [T01D3.3b],,FALSE,1.336832,,,,,,
A_12_P111443,2.8147087,up,1.4929856,T01G5.1,T01G5.1,tyrosine-protein kinase (KIN15/KIN16 subfamily) [T01G5.1],,FALSE,1.4929856,,,,,,
A_12_P109230,4.735898,up,2.243638,T01G9.1,T01G9.1,,,FALSE,2.243638,,,,,,
A_12_P108759,2.112482,up,1.0789391,T02B11.4,T02B11.4,,,FALSE,1.0789391,,,,,,
A_12_P104857,2.754602,up,1.4618438,T02C12.4,T02C12.4,,,FALSE,1.4618438,,,,,,
A_12_P101589,15.139173,up,3.9202144,T02E9.2,T02E9.2,,,FALSE,3.9202144,,,,,,
A_12_P115868,2.4165292,up,1.2729365,T03D3.1,T03D3.1,UDP-glucuronosyltransferase [T03D3.1],,FALSE,1.2729365,,,,,,
A_12_P107587,2.2128325,up,1.1458942,T03D8.3,T03D8.3,neuroendocrine protein 7B2 [T03D8.3],,FALSE,1.1458942,,,,,,
A_12_P103135,3.3313742,up,1.7361174,T03D8.4,T03D8.4,,,FALSE,1.7361174,,,,,,
A_12_P117050,3.9363344,up,1.9768528,T03D8.5,T03D8.5,"Natriuretic peptides receptors, guanylate cyclase [T03D8.5]",,FALSE,1.9768528,,,,,,
A_12_P119134,8.132127,up,3.0236328,T03D8.6,T03D8.6,Gamma-glutamyltranspeptidase [T03D8.6],,FALSE,3.0236328,,,,,,
A_12_P114312,3.2293627,up,1.6912495,T03E6.1,T03E6.1,,,FALSE,1.6912495,,,,,,
A_12_P100520,15.682367,up,3.9710715,T03G6.1,T03G6.1,,,FALSE,3.9710715,,,,,,
A_12_P119895,2.2249885,up,1.1537979,T04A8.3,T04A8.3,C-type lectin [T04A8.3],,FALSE,1.1537979,,,,,,
A_12_P120001,2.3856347,up,1.2543731,T04C12.3.1,T04C12.3.1,,,FALSE,1.2543731,,,,,,
A_12_P106137,2.1345668,up,1.0939432,T04F3.2,T04F3.2,thyroglobulin and EF hand domains [T04F3.2],,FALSE,1.0939432,,,,,,
A_12_P105534,4.8290925,up,2.271752,T04F3.3,T04F3.3,protein tyrosine phosphatase [T04F3.3],,FALSE,2.271752,,,,,,
A_12_P106001,2.3175616,up,1.2126077,T04F8.4,T04F8.4,cuticlin [T04F8.4],,FALSE,1.2126077,,,,,,
A_12_P115259,4.0638237,up,2.0228379,T04G9.2,T04G9.2,zinc metalloprotease [T04G9.2],,FALSE,2.0228379,,,,,,
A_12_P101171,5.749068,up,2.523328,T04H1.6,T04H1.6,low-density lipoprotein receptor [T04H1.6],,FALSE,2.523328,,,,,,
A_12_P109735,2.6572626,up,1.4099408,T05A10.3,T05A10.3,Transthyretin-like family [T05A10.3],,FALSE,1.4099408,,,,,,
A_12_P112961,3.4015174,up,1.7661785,T05A6.1.2,T05A6.1.2,,,FALSE,1.7661785,,,,,,
A_12_P119659,2.0870516,up,1.0614662,T05A7.4.1,T05A7.4.1,nuclear phosphoprotein (weak) [T05A7.4.1],,FALSE,1.0614662,,,,,,
A_12_P105743,2.4671865,up,1.3028667,T05C1.1,T05C1.1,,,FALSE,1.3028667,,,,,,
A_12_P111857,11.914434,up,3.5746386,T05C1.3,T05C1.3,,,FALSE,3.5746386,,,,,,
A_12_P112451,10.749579,up,3.4262083,T05C12.10,T05C12.10,hedgehog-like protein [T05C12.10],,FALSE,3.4262083,,,,,,
A_12_P114340,2.433242,up,1.2828798,T05C12.11,T05C12.11,,,FALSE,1.2828798,,,,,,
A_12_P105407,2.2292585,up,1.1565639,T05C12.3,T05C12.3,"2,4-dienoyl-CoA reductase [T05C12.3]",,FALSE,1.1565639,,,,,,
A_12_P115101,4.4689126,up,2.1599238,T05C12.4,T05C12.4,,,FALSE,2.1599238,,,,,,
A_12_P103580,3.5472758,up,1.8267115,T05C3.4,T05C3.4,,,FALSE,1.8267115,,,,,,
A_12_P115494,4.626432,up,2.2099,T05D4.4,T05D4.4,,,FALSE,2.2099,,,,,,
A_12_P111530,2.0899696,up,1.0634819,T05E11.2,T05E11.2,,,FALSE,1.0634819,,,,,,
A_12_P116647,2.6038654,up,1.3806548,T05E12.6,T05E12.6,,,FALSE,1.3806548,,,,,,
A_12_P112090,2.1704516,up,1.1179953,T05F1.10,T05F1.10,"Alcohol/other dehydrogenases, short chain type [T05F1.10]",,FALSE,1.1179953,,,,,,
A_12_P111731,3.807621,up,1.9288899,T05G5.11,T05G5.11,,,FALSE,1.9288899,,,,,,
A_12_P119208,4.1780486,up,2.0628293,T05G5.12,T05G5.12,,,FALSE,2.0628293,,,,,,
A_12_P104123,2.8571103,up,1.5145568,T05G5.6.1,T05G5.6.1,Enoyl-CoA hydratase [T05G5.6.1],,FALSE,1.5145568,,,,,,
A_12_P104750,9.231604,up,3.2065814,T05H10.3,T05H10.3,,,FALSE,3.2065814,,,,,,
A_12_P111763,3.8799067,up,1.9560219,T05H4.7,T05H4.7,chitinase [T05H4.7],,FALSE,1.9560219,,,,,,
A_12_P105180,10.076803,up,3.332966,T06A4.1a,T06A4.1a,carboxypeptidase [T06A4.1a],,FALSE,3.332966,,,,,,
A_12_P107501,5.2578044,up,2.3944604,T06A4.3b,T06A4.3b,carboxypeptidase [T06A4.3a],,FALSE,2.3944604,,,,,,
A_12_P112166,2.1647568,up,1.1142049,T06C12.7,T06C12.7,"Zinc finger, C4 type (two domains) [T06C12.7]",,FALSE,1.1142049,,,,,,
A_12_P111838,8.379974,up,3.0669458,T06D8.10.1,T06D8.10.1,peroxidase [T06D8.10.1],,FALSE,3.0669458,,,,,,
A_12_P102542,3.4379814,up,1.7815617,T06D8.3,T06D8.3,,,FALSE,1.7815617,,,,,,
A_12_P107568,3.699519,up,1.8873377,T06E4.10,T06E4.10,,,FALSE,1.8873377,,,,,,
A_12_P112695,3.4042392,up,1.7673324,T06E4.11,T06E4.11,,,FALSE,1.7673324,,,,,,
A_12_P103543,2.1662242,up,1.1151826,T06E4.6,T06E4.6,collagen [T06E4.6],,FALSE,1.1151826,,,,,,
A_12_P110426,4.004475,up,2.0016131,T06E4.8,T06E4.8,,,FALSE,2.0016131,,,,,,
A_12_P113056,3.5279057,up,1.818812,T06E4.9,T06E4.9,,,FALSE,1.818812,,,,,,
A_12_P109769,2.720227,up,1.443727,T06G6.12,T06G6.12,,,FALSE,1.443727,,,,,,
A_12_P112262,17.87915,up,4.1602063,T06G6.6,T06G6.6,,,FALSE,4.1602063,,,,,,
A_12_P108724,5.240772,up,2.3897793,T07C12.8,T07C12.8,,,FALSE,2.3897793,,,,,,
A_12_P118891,2.825864,up,1.498692,T07C4.9a.1,T07C4.9a.1,Annexin [T07C4.9a.1],,FALSE,1.498692,,,,,,
A_12_P103975,2.567024,up,1.3600968,T07D10.6,T07D10.6,,,FALSE,1.3600968,,,,,,
A_12_P112117,2.5031059,up,1.3237194,T07E3.6b,T07E3.6b,,,FALSE,1.3237194,,,,,,
A_12_P108758,4.485133,up,2.165151,T07F10.4.1,T07F10.4.1,Human mRNA (KIAA0033) like protein [T07F10.4.1],,FALSE,2.165151,,,,,,
A_12_P118462,2.193302,up,1.1331044,T07F10.6,T07F10.6,,,FALSE,1.1331044,,,,,,
A_12_P105850,4.2743626,up,2.0957093,T07G12.3,T07G12.3,,,FALSE,2.0957093,,,,,,
A_12_P110645,2.2380967,up,1.1622723,T07H3.2,T07H3.2,,,FALSE,1.1622723,,,,,,
A_12_P104561,6.006318,up,2.5864809,T07H6.3a.1,T07H6.3a.1,collagen [T07H6.3a.1],,FALSE,2.5864809,,,,,,
A_12_P119211,3.6800256,up,1.8797158,T07H6.3b.2,T07H6.3b.2,collagen [T07H6.3a.1],,FALSE,1.8797158,,,,,,
A_12_P120361,5.0889726,up,2.3473744,T07H8.6,T07H8.6,,,FALSE,2.3473744,,,,,,
A_12_P103009,2.5650346,up,1.3589783,T08A9.2,T08A9.2,,,FALSE,1.3589783,,,,,,
A_12_P106589,2.3495402,up,1.2323785,T08B1.3.2,T08B1.3.2,aldehyde dehydrogenase [T08B1.3.2],,FALSE,1.2323785,,,,,,
A_12_P116183,2.5695176,up,1.3614975,T08B1.6,T08B1.6,long-chain fatty-acid CoA ligase [T08B1.6],,FALSE,1.3614975,,,,,,
A_12_P104005,2.4132428,up,1.2709731,T08E11.7,T08E11.7,,,FALSE,1.2709731,,,,,,
A_12_P100711,2.707581,up,1.4370046,T08G2.2,T08G2.2,,,FALSE,1.4370046,,,,,,
A_12_P109240,2.3316035,up,1.2213224,T08G3.4,T08G3.4,,,FALSE,1.2213224,,,,,,
A_12_P108684,4.5246706,up,2.1778128,T09F5.1,T09F5.1,,,FALSE,2.1778128,,,,,,
A_12_P116071,5.7879,up,2.53304,T09F5.9,T09F5.9,C-type lectin [T09F5.9],,FALSE,2.53304,,,,,,
A_12_P116624,13.101301,up,3.7116382,T10B10.1,T10B10.1,collagen [T10B10.1],,FALSE,3.7116382,,,,,,
A_12_P104593,3.1956055,up,1.6760893,T10B5.10,T10B5.10,,,FALSE,1.6760893,,,,,,
A_12_P116829,2.2543147,up,1.172689,T10B5.8,T10B5.8,NADH oxidase [T10B5.8],,FALSE,1.172689,,,,,,
A_12_P104869,3.5248125,up,1.8175465,T10B9.1,T10B9.1,cytochrome P450 [T10B9.1],,FALSE,1.8175465,,,,,,
A_12_P102245,3.5395288,up,1.8235574,T10B9.2,T10B9.2,cytochrome P450 [T10B9.2],,FALSE,1.8235574,,,,,,
A_12_P118960,4.662575,up,2.2211268,T10B9.3,T10B9.3,cytochrome P450 [T10B9.3],,FALSE,2.2211268,,,,,,
A_12_P110369,3.7638402,up,1.9122053,T10B9.7,T10B9.7,cytochrome P450 [T10B9.7],,FALSE,1.9122053,,,,,,
A_12_P118102,2.9383678,up,1.555015,T10C6.12,T10C6.12,histone H2A [T10C6.12],,FALSE,1.555015,,,,,,
A_12_P103951,7.4652452,up,2.9001896,T10D4.4,T10D4.4,,,FALSE,2.9001896,,,,,,
A_12_P120020,2.620785,up,1.389999,T10D4.7,T10D4.7,,,FALSE,1.389999,,,,,,
A_12_P117636,4.278562,up,2.097126,T10E10.2.1,T10E10.2.1,collagen [T10E10.2.1],,FALSE,2.097126,,,,,,
