Unnamed: 0,1: adareri,2: adareri,3: double,4: double,average double,average triple,tripl/double,fold change,Pvalue,gene name,seq name,Input,Suggested Match,History
WBGene00200091,42.39088247,51.36816272,22.22901698,472.2695692,247.2492931,46.87952259,0.189604273,0.189604273,0.036353783,0,Y48A6B.18,WBGene00200091,WBGene00200091,History: N.A.
WBGene00022103,1914.654858,3525.609997,8488.817005,8205.869992,8347.343498,2720.132428,0.325868036,0.325868036,0.036411259,cdh-12,Y71D11A.1,WBGene00022103,WBGene00022103,History: N.A.
WBGene00016937,824.8559213,1467.124842,136.9307446,502.0657566,319.4982506,1145.990382,3.586843996,3.586843996,0.036519957,tag-294,C54H2.3,WBGene00016937,WBGene00016937,History: N.A.
WBGene00045326,95.9682478,60.13833684,271.1940072,233.9000706,252.5470389,78.05329232,0.309064373,0.309064373,0.03657925,mir-789.2,T28F3.10,WBGene00045326,WBGene00045326,History: Renamed on 2010-02-22
WBGene00017061,52.98860308,228.0245272,49.79299804,7.449046834,28.62102244,140.5065651,4.909208448,4.909208448,0.036779458,oac-12,D2063.2,WBGene00017061,WBGene00017061,History: N.A.
WBGene00008602,37.09202216,142.82855,18.67237426,23.83694987,21.25466207,89.96028607,4.232496654,4.232496654,0.03678573,oac-14,F09B9.1,WBGene00008602,WBGene00008602,History: N.A.
WBGene00001425,81.24919139,88.95462324,23.11817766,23.83694987,23.47756376,85.10190732,3.624818494,3.624818494,0.037025501,fis-2,F13B9.8,WBGene00001425,WBGene00001425,History: N.A.
WBGene00007941,4196.697364,3677.208721,1791.658769,406.7179571,1099.188363,3936.953043,3.581690978,3.581690978,0.037106978,0,C34F6.7,WBGene00007941,WBGene00007941,History: N.A.
WBGene00197055,13.5415319,32.57493245,4.445803396,1.489809367,2.967806381,23.05823218,7.769452994,7.769452994,0.037199738,0,T14G11.6,WBGene00197055,WBGene00197055,History: N.A.
WBGene00017911,167.2084808,199.2082408,76.46781841,23.83694987,50.15238414,183.2083608,3.653033927,3.653033927,0.037669745,fbxb-106,F29A7.1,WBGene00017911,WBGene00017911,History: N.A.
WBGene00013146,85.95928944,117.7709096,37.34474853,1045.846175,541.595462,101.8650995,0.18808337,0.18808337,0.03767001,0,Y53C12B.7,WBGene00013146,WBGene00013146,History: N.A.
WBGene00189987,12.36400739,62.64410087,5.334964075,7.449046834,6.392005454,37.50405413,5.867337629,5.867337629,0.037792891,0,C18H7.12,WBGene00189987,WBGene00189987,History: N.A.
WBGene00021950,396.2369986,424.7270039,352.107629,3019.843586,1685.975608,410.4820013,0.243468529,0.243468529,0.037825493,cutl-26,Y55F3C.7,WBGene00021950,WBGene00021950,History: N.A.
WBGene00011924,254.3452948,865.7414741,83.58110385,217.5121675,150.5466357,560.0433844,3.720065758,3.720065758,0.037941875,0,T22C8.3,WBGene00011924,WBGene00011924,History: N.A.
WBGene00006087,17.66286769,40.09222456,5.334964075,4.4694281,4.902196088,28.87754613,5.890736643,5.890736643,0.038235185,str-20,C05E4.2,WBGene00006087,WBGene00006087,History: N.A.
WBGene00010119,659.4137272,909.5923447,302.3146309,211.5529301,256.9337805,784.503036,3.053327727,3.053327727,0.038259887,0,F55G7.1,WBGene00010119,WBGene00010119,History: N.A.
WBGene00017990,176.0399147,382.1290153,187.6129033,2365.817274,1276.715089,279.084465,0.218595729,0.218595729,0.038595494,cec-4,F32E10.2,WBGene00017990,WBGene00017990,History: N.A.
WBGene00044920,23.55049026,61.39121885,7.113285434,10.42866557,8.7709755,42.47085456,4.842204217,4.842204217,0.038683218,0,F20G2.7,WBGene00044920,WBGene00044920,History: N.A.
WBGene00010143,4.121335795,10.02305614,3.556642717,98.3274182,50.94203046,7.072195967,0.138828309,0.138828309,0.03891644,0,F56A12.2,WBGene00010143,WBGene00010143,History: N.A.
WBGene00044485,12.36400739,7.517292105,83.58110385,16.38790303,49.98450344,9.940649745,0.198874632,0.198874632,0.039033299,0,Y54G2A.41,WBGene00044485,WBGene00044485,History: N.A.
WBGene00018965,194.2915446,300.6916842,1628.053204,274.1249235,951.0890636,247.4916144,0.260219178,0.260219178,0.039111625,0,F56D2.3,WBGene00018965,WBGene00018965,History: N.A.
WBGene00219621,153.6669489,186.6794206,57.79544415,47.67389973,52.73467194,170.1731848,3.226969629,3.226969629,0.040022321,anr-46,Y52B11A.21,WBGene00219621,WBGene00219621,History: N.A.
WBGene00016394,206.655552,497.3941609,61.35208687,141.5318898,101.4419884,352.0248565,3.470208561,3.470208561,0.040188845,0,C34B2.9,WBGene00016394,WBGene00016394,History: N.A.
WBGene00019964,8.831433847,15.03458421,0.889160679,0,0.44458034,11.93300903,26.84106328,26.84106328,0.040632626,0,R08E5.4,WBGene00019964,WBGene00019964,History: N.A.
WBGene00005078,79.48290462,139.0699039,110.2559242,771.721252,440.9885881,109.2764043,0.247798712,0.247798712,0.040743239,src-2,F49B2.5,WBGene00005078,WBGene00005078,History: N.A.
WBGene00044528,95.37948555,180.4150105,81.80278249,1194.827112,638.3149473,137.897248,0.216033243,0.216033243,0.040812266,lgc-29,Y45G5AL.2,WBGene00044528,WBGene00044528,History: N.A.
WBGene00044158,9.420196104,11.27593816,45.34719464,41.71466227,43.53092845,10.34806713,0.237717584,0.237717584,0.04081665,0,Y53C12A.8,WBGene00044158,WBGene00044158,History: N.A.
WBGene00021193,1170.459366,1716.448364,944.2886413,11495.36907,6219.828857,1443.453865,0.232072923,0.232072923,0.041028663,math-44,Y16E11A.1,WBGene00021193,WBGene00021193,"History: Split into Y16E11A.4(WBGene00305158). History of WBGene00021193: Split into ""WBGene00305158"" on 2019-11-21"
WBGene00019938,355.0236407,934.649985,194.7261888,204.1038832,199.415036,644.8368128,3.233641885,3.233641885,0.041248674,0,R07E4.5,WBGene00019938,WBGene00019938,History: N.A.
WBGene00022298,315.5765695,209.2312969,111.1450849,44.694281,77.91968295,262.4039332,3.367620648,3.367620648,0.041425124,0,Y76B12C.4,WBGene00022298,WBGene00022298,History: N.A.
WBGene00020838,75.36156883,329.5079706,56.90628347,50.65351847,53.77990097,202.4347697,3.764134297,3.764134297,0.041551169,trak-1,T27A3.1,WBGene00020838,WBGene00020838,History: N.A.
WBGene00002029,120.1075003,117.7709096,40.01223057,31.2859967,35.64911363,118.939205,3.336386038,3.336386038,0.041561497,hst-2,C34F6.4,WBGene00002029,WBGene00002029,History: N.A.
WBGene00016968,357.9674519,765.5109127,152.0464761,204.1038832,178.0751797,561.7391823,3.154505773,3.154505773,0.04176244,epg-5,C56C10.12,WBGene00016968,WBGene00016968,History: N.A.
WBGene00170391,1.177524513,1.252882017,2.667482038,29.79618733,16.23183469,1.215203265,0.074865429,0.074865429,0.042084321,21ur-12798,T08E11.9,WBGene00170391,WBGene00170391,History: N.A.
WBGene00009801,192.5252579,858.2241819,112.9234063,177.2873146,145.1053605,525.3747199,3.620643085,3.620643085,0.042157117,ipla-2,F47A4.5,WBGene00009801,WBGene00009801,History: N.A.
WBGene00196368,13.5415319,27.56340438,53.34964075,102.7968463,78.07324353,20.55246814,0.263245988,0.263245988,0.04220953,0,Y76A2B.7,WBGene00196368,WBGene00196368,History: N.A.
WBGene00009206,28.26058831,36.33357851,28.45314174,259.2268298,143.8399858,32.29708341,0.224534807,0.224534807,0.042213101,0,B0513.t1,WBGene00009206,WBGene00009206,History: N.A.
WBGene00010920,108.3322552,82.69021315,176.0538145,455.8816662,315.9677403,95.51123417,0.3022816,0.3022816,0.042522065,0,M117.4,WBGene00010920,WBGene00010920,History: N.A.
WBGene00219241,45.923456,96.47191534,17.78321358,19.36752177,18.57536768,71.19768567,3.832908555,3.832908555,0.042664707,0,Y116A8A.150,WBGene00219241,WBGene00219241,History: N.A.
WBGene00022786,100.6783459,171.6448364,84.47026453,1130.765309,607.6177869,136.1615911,0.224090858,0.224090858,0.042758065,0,ZK652.8,WBGene00022786,WBGene00022786,History: N.A.
WBGene00022829,5.887622565,5.01152807,9.780767472,55.12294657,32.45185702,5.449575317,0.167927996,0.167927996,0.042914281,0,ZK867.2,WBGene00022829,WBGene00022829,"History: Split into spp-22(WBGene00044283). History of WBGene00022829: Split into ""WBGene00044283"" on 2005-04-08"
WBGene00012023,2.355049026,2.505764035,2.667482038,43.20447163,22.93597684,2.43040653,0.105964814,0.105964814,0.04295083,clec-34,T25E12.8,WBGene00012023,WBGene00012023,History: N.A.
WBGene00010138,65.35261047,65.14986491,526.3831221,44.694281,285.5387016,65.25123769,0.228519767,0.228519767,0.042970483,anoh-1,F56A8.1,WBGene00010138,WBGene00010138,History: Split into F56A8.9(WBGene00185001). History of WBGene00010138: N.A.
WBGene00003883,346.1922068,603.8891324,157.3814402,154.9401741,156.1608072,475.0406696,3.041996761,3.041996761,0.043020649,osm-1,T27B1.1,WBGene00003883,WBGene00003883,History: N.A.
WBGene00006272,57.69870113,50.1152807,400.1223057,47.67389973,223.8981027,53.90699092,0.240765733,0.240765733,0.043186152,str-245,F32A7.7,WBGene00006272,WBGene00006272,History: N.A.
WBGene00012135,103.0333949,70.16139298,282.753096,248.7981642,265.7756301,86.59739393,0.325828948,0.325828948,0.043522055,0,T28F3.9,WBGene00012135,WBGene00012135,History: N.A.
WBGene00044503,120.6962626,422.2212399,110.2559242,16.38790303,63.32191363,271.4587512,4.286963796,4.286963796,0.043825623,0,Y73B6A.6,WBGene00044503,WBGene00044503,History: N.A.
WBGene00010584,566.3892907,342.0367908,570.8411561,2650.370863,1610.60601,454.2130407,0.28201375,0.28201375,0.044114609,0,K05C4.8,WBGene00010584,WBGene00010584,History: N.A.
WBGene00007297,30.61563734,55.12680877,75.57865774,233.9000706,154.7393642,42.87122305,0.277054409,0.277054409,0.044297788,0,C04F12.1,WBGene00007297,WBGene00007297,History: N.A.
WBGene00020612,545.7826117,991.0296758,294.3121848,8.9388562,151.6255205,768.4061438,5.067788992,5.067788992,0.044499125,arrd-22,T20D4.6,WBGene00020612,WBGene00020612,History: N.A.
WBGene00005443,4.710098052,3.758646052,7.113285434,49.1637091,28.13849727,4.234372052,0.150483233,0.150483233,0.044503282,srh-236,Y68A4A.9,WBGene00005443,WBGene00005443,History: N.A.
WBGene00007354,609.3689354,943.4201591,360.1100751,75.9802777,218.0451764,776.3945473,3.560704988,3.560704988,0.044644383,0,C06A1.3,WBGene00007354,WBGene00007354,History: N.A.
WBGene00020458,2.355049026,8.770174122,6.224124755,67.0414215,36.63277313,5.562611574,0.151847952,0.151847952,0.044967095,fbxa-70,T12B5.12,WBGene00020458,WBGene00020458,History: N.A.
WBGene00015605,21.19544123,144.081432,16.00489223,20.85733113,18.43111168,82.63843662,4.483638212,4.483638212,0.045857307,0,C08E3.13,WBGene00015605,WBGene00015605,History: N.A.
WBGene00012219,1791.603546,1653.804263,825.1411103,177.2873146,501.2142125,1722.703905,3.437061164,3.437061164,0.046050308,0,W03C9.1,WBGene00012219,WBGene00012219,History: N.A.
WBGene00017133,410.3672928,280.6455719,467.6985173,1878.649611,1173.174064,345.5064323,0.294505686,0.294505686,0.046090628,0,EEED8.2,WBGene00017133,WBGene00017133,History: N.A.
WBGene00044486,471.0098052,596.3718403,240.9625441,99.81722757,170.3898858,533.6908227,3.132174308,3.132174308,0.046129304,0,Y54G2A.42,WBGene00044486,WBGene00044486,History: N.A.
WBGene00010204,1284.679244,1143.881282,577.0652808,172.8178865,374.9415837,1214.280263,3.238585197,3.238585197,0.04626654,0,F57F5.1,WBGene00010204,WBGene00010204,History: N.A.
WBGene00077546,5.298860308,8.770174122,4.445803396,84.9191339,44.68246865,7.034517215,0.157433495,0.157433495,0.046279035,0,C01A2.9,WBGene00077546,WBGene00077546,History: N.A.
WBGene00019858,2265.557163,1677.609021,657.9789026,5.959237467,331.9690701,1971.583092,5.939056587,5.939056587,0.046327473,0,R03H10.6,WBGene00019858,WBGene00019858,History: N.A.
WBGene00010028,446.2817904,353.3127289,123.5933344,148.9809367,136.2871355,399.7972597,2.933492278,2.933492278,0.046359381,0,F54B11.5,WBGene00010028,WBGene00010028,History: N.A.
WBGene00195896,1403.020457,1381.928865,496.151659,493.1269004,494.6392797,1392.474661,2.815131589,2.815131589,0.046645452,0,F31E3.8,WBGene00195896,WBGene00195896,History: N.A.
WBGene00008510,5.298860308,12.52882017,5.334964075,102.7968463,54.06590519,8.913840241,0.164869897,0.164869897,0.046679425,lipl-7,F01G10.7,WBGene00008510,WBGene00008510,History: N.A.
WBGene00008015,12.36400739,5.01152807,20.45069562,64.06180277,42.2562492,8.687767728,0.205597229,0.205597229,0.047175293,fbxa-174,C38D9.7,WBGene00008015,WBGene00008015,History: N.A.
WBGene00005816,2.943811282,5.01152807,8.002446113,43.20447163,25.60345887,3.977669676,0.155356731,0.155356731,0.047202885,srw-69,F18E3.5,WBGene00005816,WBGene00005816,History: N.A.
WBGene00003970,767.7459824,841.9367157,340.5485401,213.0427394,276.7956398,804.8413491,2.907709636,2.907709636,0.047205444,pek-1,F46C3.1,WBGene00003970,WBGene00003970,History: N.A.
WBGene00006234,1.177524513,1.252882017,9.780767472,16.38790303,13.08433525,1.215203265,0.092874666,0.092874666,0.047621302,str-198,ZK285.1,WBGene00006234,WBGene00006234,History: N.A.
WBGene00044726,546.9601363,561.2911438,213.398563,172.8178865,193.1082248,554.12564,2.869508229,2.869508229,0.047735948,0,Y53F4B.43,WBGene00044726,WBGene00044726,History: N.A.
WBGene00000803,309.6889469,910.8452267,224.9576518,153.4503648,189.2040083,610.2670868,3.225444811,3.225444811,0.047766626,csb-1,F53H4.1,WBGene00000803,WBGene00000803,History: N.A.
WBGene00022788,198.4128804,456.0490543,108.4776029,3137.538526,1623.008065,327.2309674,0.20162005,0.20162005,0.047819928,slc-17.7,ZK682.2,WBGene00022788,WBGene00022788,History: N.A.
WBGene00013195,180.7500127,357.071375,116.480049,43.20447163,79.84226031,268.9106939,3.368024563,3.368024563,0.047891821,0,Y54E2A.10,WBGene00013195,WBGene00013195,History: N.A.
WBGene00022413,618.7891316,1544.803528,469.4768386,192.1854083,330.8311235,1081.79633,3.269935181,3.269935181,0.047973137,0,Y102A11A.3,WBGene00022413,WBGene00022413,History: N.A.
WBGene00003578,103.0333949,154.1044881,595.7376551,224.9612144,410.3494347,128.5689415,0.313315751,0.313315751,0.048002715,ndx-1,T26E3.2,WBGene00003578,WBGene00003578,History: N.A.
WBGene00171926,7.653909334,12.52882017,8.002446113,101.3070369,54.65474152,10.09136475,0.184638413,0.184638413,0.048092252,21ur-12295,Y57G11B.195,WBGene00171926,WBGene00171926,History: N.A.
WBGene00007064,144.2467528,142.82855,193.8370281,776.1906801,485.0138541,143.5376514,0.295945467,0.295945467,0.048106385,0,2RSSE.1,WBGene00007064,WBGene00007064,History: N.A.
WBGene00016150,260.2329174,393.4049535,105.8101208,114.7153212,110.262721,326.8189354,2.964002088,2.964002088,0.048374789,hint-3,C26F1.7,WBGene00016150,WBGene00016150,History: N.A.
WBGene00009848,121.8737871,234.2889373,78.24613977,16.38790303,47.3170214,178.0813622,3.763579298,3.763579298,0.048675187,0,F48F5.6,WBGene00009848,WBGene00009848,History: N.A.
WBGene00009793,526.3534573,679.0620535,160.0489223,253.2675923,206.6582573,602.7077554,2.91644652,2.91644652,0.04870073,pkn-1,F46F6.2,WBGene00009793,WBGene00009793,History: N.A.
WBGene00020117,8.831433847,8.770174122,9.780767472,81.93951517,45.86014132,8.800803985,0.191905296,0.191905296,0.049262805,0,R155.3,WBGene00020117,WBGene00020117,History: N.A.
WBGene00017764,34.14821088,53.87392675,14.22657087,5.959237467,10.09290417,44.01106881,4.360595135,4.360595135,0.049393016,0,F25A2.1,WBGene00017764,WBGene00017764,History: N.A.
WBGene00015217,44.15716924,90.20750526,40.01223057,554.2090844,297.1106575,67.18233725,0.226118907,0.226118907,0.049950803,tes-1,B0496.8,WBGene00015217,WBGene00015217,History: Renamed on 2010-11-23
