Gene name,log2FoldChange,Adjusted p-value,Input,Suggested Match,History
WBGene00021004,2.022636655,1.82e-22,WBGene00021004,WBGene00021004,History: N.A.
WBGene00014637,2.022162381,1.27e-08,WBGene00014637,WBGene00014637,History: N.A.
WBGene00044434,2.021561023,3.28e-15,WBGene00044434,WBGene00044434,History: N.A.
WBGene00015917,2.021033119,1.1e-13,WBGene00015917,WBGene00015917,History: N.A.
WBGene00010829,2.018117061,3.01e-07,WBGene00010829,WBGene00010829,History: N.A.
WBGene00007287,2.017345011,1.6e-12,WBGene00007287,WBGene00007287,History: Renamed on 2006-04-27
WBGene00013742,2.017008361,3.69e-17,WBGene00013742,WBGene00013742,History: N.A.
WBGene00006369,2.015771813,3.81e-17,WBGene00006369,WBGene00006369,History: N.A.
WBGene00003956,2.013568706,5.19e-20,WBGene00003956,WBGene00003956,History: N.A.
WBGene00007777,2.013492362,9.25e-14,WBGene00007777,WBGene00007777,History: N.A.
WBGene00021698,2.011005582,1.2e-28,WBGene00021698,WBGene00021698,History: N.A.
WBGene00022003,2.010561802,7.29e-12,WBGene00022003,WBGene00022003,History: N.A.
WBGene00000139,2.010123251,1.68e-06,WBGene00000139,WBGene00000139,History: N.A.
WBGene00020903,2.00928224,5.65e-08,WBGene00020903,WBGene00020903,History: N.A.
WBGene00004953,2.008286562,2.2799999999999997e-23,WBGene00004953,WBGene00004953,History: N.A.
WBGene00021018,2.00750172,6.81e-45,WBGene00021018,WBGene00021018,History: N.A.
WBGene00007168,2.006971519,2.97e-16,WBGene00007168,WBGene00007168,History: N.A.
WBGene00001589,2.006355796,3.689999999999999e-24,WBGene00001589,WBGene00001589,History: N.A.
WBGene00000140,2.005242089,3.54e-44,WBGene00000140,WBGene00000140,History: N.A.
WBGene00016606,2.00411826,4.59e-14,WBGene00016606,WBGene00016606,History: N.A.
WBGene00269426,2.003564391,9.02e-30,WBGene00269426,WBGene00269426,History: N.A.
WBGene00044633,2.003109536,3.91e-15,WBGene00044633,WBGene00044633,History: N.A.
WBGene00010745,2.001667202,4.74e-09,WBGene00010745,WBGene00010745,History: N.A.
WBGene00018509,2.001064917,1.22e-14,WBGene00018509,WBGene00018509,History: N.A.
WBGene00010876,2.000623979,2.69e-16,WBGene00010876,WBGene00010876,History: N.A.
WBGene00002228,1.998639098,3.78e-39,WBGene00002228,WBGene00002228,History: N.A.
WBGene00015004,1.997701699,1.44e-08,WBGene00015004,WBGene00015004,History: N.A.
WBGene00009401,1.997681486,1.22e-17,WBGene00009401,WBGene00009401,History: N.A.
WBGene00007091,1.996083896,3.03e-35,WBGene00007091,WBGene00007091,History: N.A.
WBGene00013674,1.995005912,9.49e-29,WBGene00013674,WBGene00013674,History: N.A.
WBGene00019600,1.99476795,3.73e-47,WBGene00019600,WBGene00019600,History: N.A.
WBGene00015249,1.993597751,4.72e-21,WBGene00015249,WBGene00015249,History: N.A.
WBGene00011239,1.993039919,4.04e-22,WBGene00011239,WBGene00011239,History: N.A.
WBGene00008035,1.992805891,1.12e-17,WBGene00008035,WBGene00008035,History: N.A.
WBGene00004259,1.992095981,2.26e-34,WBGene00004259,WBGene00004259,History: N.A.
WBGene00015695,1.992034457,5.83e-12,WBGene00015695,WBGene00015695,History: N.A.
WBGene00002067,1.991956158,2.25e-18,WBGene00002067,WBGene00002067,History: N.A.
WBGene00001049,1.989404695,9.72e-30,WBGene00001049,WBGene00001049,History: N.A.
WBGene00003077,1.988834307,2.88e-09,WBGene00003077,WBGene00003077,History: N.A.
WBGene00006516,1.988793039,8e-21,WBGene00006516,WBGene00006516,History: N.A.
WBGene00016142,1.988510736,9.59e-24,WBGene00016142,WBGene00016142,History: N.A.
WBGene00008005,1.987046825,1.4900000000000001e-33,WBGene00008005,WBGene00008005,History: Renamed on 2021-12-09
WBGene00012912,1.986303883,1.15e-13,WBGene00012912,WBGene00012912,History: N.A.
WBGene00020932,1.985469093,2.87e-22,WBGene00020932,WBGene00020932,History: N.A.
WBGene00020516,1.984826645,2.73e-14,WBGene00020516,WBGene00020516,History: N.A.
WBGene00017641,1.984475356,7.42e-46,WBGene00017641,WBGene00017641,History: N.A.
WBGene00013710,1.983796054,9.73e-07,WBGene00013710,WBGene00013710,History: N.A.
WBGene00007565,1.981676761,4.96e-15,WBGene00007565,WBGene00007565,History: N.A.
WBGene00012527,1.981119926,6.24e-12,WBGene00012527,WBGene00012527,History: N.A.
WBGene00001947,1.980966373,5.28e-16,WBGene00001947,WBGene00001947,History: N.A.
WBGene00006409,1.980831583,9.62e-18,WBGene00006409,WBGene00006409,History: N.A.
WBGene00015933,1.980490247,8.88e-20,WBGene00015933,WBGene00015933,History: N.A.
WBGene00219770,1.980434071,3.2e-10,WBGene00219770,WBGene00219770,History: N.A.
WBGene00007269,1.980170001,3.7e-09,WBGene00007269,WBGene00007269,History: N.A.
WBGene00018652,1.977729674,5.98e-17,WBGene00018652,WBGene00018652,History: N.A.
WBGene00014011,1.977300722,1.04e-16,WBGene00014011,WBGene00014011,History: N.A.
WBGene00004698,1.977297332,1.15e-31,WBGene00004698,WBGene00004698,History: N.A.
WBGene00015515,1.976892691,2.05e-42,WBGene00015515,WBGene00015515,History: N.A.
WBGene00020296,1.975730338,3.46e-16,WBGene00020296,WBGene00020296,History: Renamed on 2018-12-11; Renamed on 2019-07-02
WBGene00005013,1.974618923,5.32e-12,WBGene00005013,WBGene00005013,History: N.A.
WBGene00018892,1.97313857,3.3e-27,WBGene00018892,WBGene00018892,History: N.A.
WBGene00012330,1.97233681,3.66e-10,WBGene00012330,WBGene00012330,History: N.A.
WBGene00017916,1.971417245,6.81e-09,WBGene00017916,WBGene00017916,History: N.A.
WBGene00017750,1.971193478,2.31e-09,WBGene00017750,WBGene00017750,History: N.A.
WBGene00006440,1.970923655,4.2899999999999994e-23,WBGene00006440,WBGene00006440,History: Renamed on 2021-04-19
WBGene00009681,1.969791072,1.96e-16,WBGene00009681,WBGene00009681,History: N.A.
WBGene00022644,1.969006032,6.71e-33,WBGene00022644,WBGene00022644,History: N.A.
WBGene00017005,1.968186385,6.55e-09,WBGene00017005,WBGene00017005,History: N.A.
WBGene00013700,1.968048083,4.15e-15,WBGene00013700,WBGene00013700,History: N.A.
WBGene00013729,1.967689748,4.45e-44,WBGene00013729,WBGene00013729,History: N.A.
WBGene00021392,1.967092164,2.93e-16,WBGene00021392,WBGene00021392,History: N.A.
WBGene00021872,1.966127715,2.04e-13,WBGene00021872,WBGene00021872,History: N.A.
WBGene00009127,1.964583288,2.7e-26,WBGene00009127,WBGene00009127,History: N.A.
WBGene00017393,1.963528727,8.3e-14,WBGene00017393,WBGene00017393,History: N.A.
WBGene00219803,1.963065425,3.1e-06,WBGene00219803,WBGene00219803,History: N.A.
WBGene00006753,1.962958278,5.070000000000001e-31,WBGene00006753,WBGene00006753,History: N.A.
WBGene00021012,1.961878574,1.62e-20,WBGene00021012,WBGene00021012,History: N.A.
WBGene00016494,1.961826513,9.34e-09,WBGene00016494,WBGene00016494,History: N.A.
WBGene00018907,1.961628249,2.01e-06,WBGene00018907,WBGene00018907,History: N.A.
WBGene00003009,1.960312493,4.23e-18,WBGene00003009,WBGene00003009,History: N.A.
WBGene00009661,1.959761502,1.82e-25,WBGene00009661,WBGene00009661,History: N.A.
WBGene00003948,1.95885979,3.8000000000000005e-28,WBGene00003948,WBGene00003948,History: N.A.
WBGene00010844,1.958424775,3.28e-20,WBGene00010844,WBGene00010844,History: N.A.
WBGene00008239,1.957651667,1.64e-15,WBGene00008239,WBGene00008239,History: N.A.
WBGene00019914,1.957474069,1.52e-14,WBGene00019914,WBGene00019914,History: N.A.
WBGene00020864,1.957452416,3.7e-11,WBGene00020864,WBGene00020864,History: N.A.
WBGene00016452,1.955872276,2.37e-06,WBGene00016452,WBGene00016452,History: N.A.
WBGene00022489,1.955802605,8.95e-08,WBGene00022489,WBGene00022489,History: N.A.
WBGene00002221,1.955550283,6.09e-36,WBGene00002221,WBGene00002221,History: N.A.
WBGene00000159,1.955003773,2.08e-12,WBGene00000159,WBGene00000159,History: N.A.
WBGene00020765,1.954577402,1.82e-10,WBGene00020765,WBGene00020765,History: N.A.
WBGene00019803,1.95384804,2.29e-09,WBGene00019803,WBGene00019803,History: N.A.
WBGene00007489,1.953780603,1.1e-22,WBGene00007489,WBGene00007489,History: N.A.
WBGene00019334,1.953463427,1.99e-17,WBGene00019334,WBGene00019334,History: N.A.
WBGene00012058,1.95272893,4.8e-06,WBGene00012058,WBGene00012058,"History: Split into eol-1(WBGene00045401). History of WBGene00012058: Split into ""WBGene00045401"" on 2007-04-27"
WBGene00016956,1.95192006,1.96e-11,WBGene00016956,WBGene00016956,History: N.A.
WBGene00017487,1.951776725,8.56e-10,WBGene00017487,WBGene00017487,History: N.A.
WBGene00002226,1.94995683,1.29e-33,WBGene00002226,WBGene00002226,History: N.A.
WBGene00045189,1.949737364,3.93e-09,WBGene00045189,WBGene00045189,History: N.A.
WBGene00010424,1.949216795,2.31e-13,WBGene00010424,WBGene00010424,History: N.A.
WBGene00019531,1.948655479,3.65e-06,WBGene00019531,WBGene00019531,History: N.A.
WBGene00011361,1.947841917,9.58e-13,WBGene00011361,WBGene00011361,History: N.A.
WBGene00018512,1.947771256,5.89e-27,WBGene00018512,WBGene00018512,History: N.A.
WBGene00021366,1.947770198,6.33e-07,WBGene00021366,WBGene00021366,History: N.A.
WBGene00000789,1.946414318,4.41e-20,WBGene00000789,WBGene00000789,History: N.A.
WBGene00012769,1.946114328,1.9e-27,WBGene00012769,WBGene00012769,History: N.A.
WBGene00011282,1.945361207,1.28e-29,WBGene00011282,WBGene00011282,History: N.A.
WBGene00011511,1.944681549,8.52e-19,WBGene00011511,WBGene00011511,History: N.A.
WBGene00011478,1.941246949,1.09e-06,WBGene00011478,WBGene00011478,History: N.A.
WBGene00017026,1.941104851,5.74e-09,WBGene00017026,WBGene00017026,History: N.A.
WBGene00004013,1.940836947,1.19e-09,WBGene00004013,WBGene00004013,History: N.A.
WBGene00007144,1.940806397,1.98e-11,WBGene00007144,WBGene00007144,History: N.A.
WBGene00019608,1.940259472,8.120000000000001e-37,WBGene00019608,WBGene00019608,History: N.A.
WBGene00011560,1.938973097,6.75e-32,WBGene00011560,WBGene00011560,History: N.A.
WBGene00013095,1.937912104,4.76e-13,WBGene00013095,WBGene00013095,History: N.A.
WBGene00022085,1.937671962,3.35e-11,WBGene00022085,WBGene00022085,History: N.A.
WBGene00015095,1.933457474,2.98e-20,WBGene00015095,WBGene00015095,History: N.A.
WBGene00021650,1.93314825,1.53e-23,WBGene00021650,WBGene00021650,History: N.A.
WBGene00020089,1.932590457,9.87e-09,WBGene00020089,WBGene00020089,History: N.A.
WBGene00009128,1.932024674,2.8e-08,WBGene00009128,WBGene00009128,History: N.A.
WBGene00015661,1.930413494,1.97e-08,WBGene00015661,WBGene00015661,History: N.A.
WBGene00010755,1.930383827,9.34e-11,WBGene00010755,WBGene00010755,History: N.A.
WBGene00001330,1.930016786,5.4e-22,WBGene00001330,WBGene00001330,History: N.A.
WBGene00017190,1.928415812,5.44e-19,WBGene00017190,WBGene00017190,History: N.A.
WBGene00003406,1.928094385,1.9100000000000003e-27,WBGene00003406,WBGene00003406,History: N.A.
WBGene00007912,1.927787753,2.99e-14,WBGene00007912,WBGene00007912,History: N.A.
WBGene00010507,1.927147873,1.41e-37,WBGene00010507,WBGene00010507,History: N.A.
WBGene00000271,1.925256799,3.85e-17,WBGene00000271,WBGene00000271,History: N.A.
WBGene00019599,1.921885626,2.36e-14,WBGene00019599,WBGene00019599,History: N.A.
WBGene00011503,1.919750075,4.82e-15,WBGene00011503,WBGene00011503,History: N.A.
WBGene00012087,1.919518552,2.59e-19,WBGene00012087,WBGene00012087,History: N.A.
WBGene00019997,1.919352836,7.06e-15,WBGene00019997,WBGene00019997,History: N.A.
WBGene00015677,1.919126876,5.04e-14,WBGene00015677,WBGene00015677,History: N.A.
WBGene00009507,1.91812222,1.98e-33,WBGene00009507,WBGene00009507,History: Renamed on 2015-03-25; Renamed on 2015-03-25
WBGene00003076,1.917574996,7.03e-12,WBGene00003076,WBGene00003076,History: N.A.
WBGene00003183,1.917434601,6.29e-14,WBGene00003183,WBGene00003183,History: N.A.
WBGene00000891,1.916920063,4.14e-20,WBGene00000891,WBGene00000891,History: N.A.
WBGene00016980,1.916464376,1.01e-18,WBGene00016980,WBGene00016980,History: N.A.
WBGene00010787,1.916147791,9.04e-27,WBGene00010787,WBGene00010787,History: N.A.
WBGene00001034,1.915313216,3.48e-20,WBGene00001034,WBGene00001034,History: N.A.
WBGene00003625,1.914200123,1.22e-13,WBGene00003625,WBGene00003625,History: N.A.
WBGene00000835,1.913451908,2.7e-10,WBGene00000835,WBGene00000835,History: N.A.
WBGene00008074,1.912663915,2.08e-10,WBGene00008074,WBGene00008074,History: N.A.
WBGene00012870,1.911892404,6.05e-10,WBGene00012870,WBGene00012870,History: N.A.
WBGene00022326,1.911645121,3.57e-09,WBGene00022326,WBGene00022326,History: N.A.
WBGene00016524,1.910630909,4.09e-09,WBGene00016524,WBGene00016524,History: N.A.
WBGene00022192,1.908760862,6.4e-10,WBGene00022192,WBGene00022192,History: N.A.
WBGene00014229,1.908720887,2.95e-10,WBGene00014229,WBGene00014229,History: N.A.
WBGene00011801,1.908703239,6.08e-06,WBGene00011801,WBGene00011801,History: N.A.
WBGene00004062,1.908593487,6.82e-26,WBGene00004062,WBGene00004062,History: N.A.
WBGene00018548,1.908073582,4.26e-16,WBGene00018548,WBGene00018548,History: N.A.
WBGene00015500,1.907663837,2.35e-15,WBGene00015500,WBGene00015500,History: N.A.
WBGene00008375,1.907457208,2.01e-07,WBGene00008375,WBGene00008375,History: N.A.
WBGene00001835,1.907108981,5.31e-11,WBGene00001835,WBGene00001835,History: N.A.
WBGene00000227,1.905824229,6.88e-32,WBGene00000227,WBGene00000227,History: N.A.
WBGene00010283,1.905723136,1.72e-13,WBGene00010283,WBGene00010283,History: N.A.
WBGene00017827,1.904890331,2.2e-17,WBGene00017827,WBGene00017827,History: N.A.
WBGene00006613,1.9048674,1.4e-17,WBGene00006613,WBGene00006613,History: N.A.
WBGene00011962,1.903547667,3.19e-15,WBGene00011962,WBGene00011962,History: N.A.
WBGene00020187,1.903392721,1.61e-20,WBGene00020187,WBGene00020187,History: N.A.
WBGene00013038,1.901635128,5.32e-29,WBGene00013038,WBGene00013038,History: N.A.
WBGene00020695,1.89991249,3.37e-24,WBGene00020695,WBGene00020695,History: N.A.
WBGene00004952,1.899710089,1.56e-33,WBGene00004952,WBGene00004952,History: N.A.
WBGene00015929,1.895375782,3.0500000000000004e-21,WBGene00015929,WBGene00015929,History: N.A.
WBGene00018811,1.894466371,1.8099999999999997e-30,WBGene00018811,WBGene00018811,History: N.A.
WBGene00001874,1.894000206,6.3900000000000004e-21,WBGene00001874,WBGene00001874,History: N.A.
WBGene00019199,1.893881738,1.42e-14,WBGene00019199,WBGene00019199,History: N.A.
WBGene00003607,1.892905457,9.37e-26,WBGene00003607,WBGene00003607,History: N.A.
WBGene00020707,1.89187885,2.11e-20,WBGene00020707,WBGene00020707,History: N.A.
WBGene00010034,1.891830691,2.42e-08,WBGene00010034,WBGene00010034,History: N.A.
WBGene00022852,1.889105814,7.01e-15,WBGene00022852,WBGene00022852,History: N.A.
WBGene00007500,1.888953265,1.25e-12,WBGene00007500,WBGene00007500,History: N.A.
WBGene00002174,1.888182824,3.1e-20,WBGene00002174,WBGene00002174,History: N.A.
WBGene00019963,1.888000429,7.97e-21,WBGene00019963,WBGene00019963,History: N.A.
WBGene00220104,1.887495226,8.73e-09,WBGene00220104,WBGene00220104,History: N.A.
WBGene00001414,1.887164873,9.52e-23,WBGene00001414,WBGene00001414,History: N.A.
WBGene00012483,1.8853871,4.65e-09,WBGene00012483,WBGene00012483,History: N.A.
WBGene00009341,1.885248629,8.58e-08,WBGene00009341,WBGene00009341,History: N.A.
WBGene00010341,1.884268341,2.13e-06,WBGene00010341,WBGene00010341,History: N.A.
WBGene00008725,1.882882073,1.68e-09,WBGene00008725,WBGene00008725,History: N.A.
WBGene00009284,1.882660026,1.72e-24,WBGene00009284,WBGene00009284,History: N.A.
WBGene00022485,1.882508676,4.31e-14,WBGene00022485,WBGene00022485,History: N.A.
WBGene00012741,1.881625865,3.68e-11,WBGene00012741,WBGene00012741,History: N.A.
WBGene00001085,1.881189645,1.9499999999999997e-23,WBGene00001085,WBGene00001085,History: N.A.
WBGene00004955,1.88101259,1.27e-36,WBGene00004955,WBGene00004955,History: N.A.
WBGene00021465,1.879496188,2.78e-36,WBGene00021465,WBGene00021465,History: N.A.
WBGene00045366,1.877380421,7.1e-40,WBGene00045366,WBGene00045366,History: N.A.
WBGene00012845,1.876779328,3.87e-25,WBGene00012845,WBGene00012845,History: N.A.
WBGene00008272,1.876637711,2.53e-12,WBGene00008272,WBGene00008272,History: N.A.
WBGene00004179,1.876623512,2.51e-30,WBGene00004179,WBGene00004179,History: Renamed on 2007-11-05
WBGene00021563,1.875252406,3.92e-13,WBGene00021563,WBGene00021563,History: N.A.
WBGene00010056,1.873781321,7.810000000000001e-27,WBGene00010056,WBGene00010056,History: N.A.
WBGene00006703,1.87240449,9.92e-13,WBGene00006703,WBGene00006703,History: N.A.
WBGene00010304,1.87212779,7.96e-09,WBGene00010304,WBGene00010304,History: N.A.
WBGene00021733,1.871887104,3.02e-16,WBGene00021733,WBGene00021733,History: N.A.
WBGene00015389,1.871660244,9.8e-13,WBGene00015389,WBGene00015389,History: N.A.
WBGene00010869,1.871421444,2.9e-16,WBGene00010869,WBGene00010869,History: N.A.
WBGene00001579,1.870871993,4.62e-16,WBGene00001579,WBGene00001579,History: N.A.
WBGene00006563,1.870389367,2.73e-14,WBGene00006563,WBGene00006563,History: N.A.
WBGene00004051,1.869374961,5.610000000000001e-21,WBGene00004051,WBGene00004051,History: Renamed on 2014-11-18
WBGene00010070,1.868751521,1.65e-33,WBGene00010070,WBGene00010070,History: N.A.
WBGene00021832,1.868429627,8.52e-12,WBGene00021832,WBGene00021832,History: N.A.
WBGene00020316,1.868079578,2.46e-09,WBGene00020316,WBGene00020316,History: N.A.
WBGene00021395,1.866900087,2.03e-10,WBGene00021395,WBGene00021395,History: Renamed on 2010-02-26
WBGene00020441,1.866380926,2.4e-09,WBGene00020441,WBGene00020441,History: N.A.
WBGene00011828,1.86499138,4.62e-10,WBGene00011828,WBGene00011828,History: Renamed on 2013-01-22
WBGene00009101,1.864500409,1.36e-15,WBGene00009101,WBGene00009101,History: N.A.
WBGene00014537,1.864117292,3.7e-06,WBGene00014537,WBGene00014537,History: N.A.
WBGene00016954,1.863897676,1.68e-11,WBGene00016954,WBGene00016954,History: N.A.
WBGene00006387,1.86310289,7.58e-10,WBGene00006387,WBGene00006387,History: N.A.
WBGene00010459,1.862643148,2.06e-09,WBGene00010459,WBGene00010459,History: N.A.
WBGene00010114,1.862534262,5.49e-09,WBGene00010114,WBGene00010114,History: N.A.
WBGene00022466,1.86250463,1.34e-18,WBGene00022466,WBGene00022466,History: N.A.
WBGene00011203,1.862423388,8.42e-08,WBGene00011203,WBGene00011203,History: N.A.
WBGene00012018,1.861510892,2.7500000000000003e-37,WBGene00012018,WBGene00012018,History: N.A.
WBGene00022027,1.86135567,6.13e-10,WBGene00022027,WBGene00022027,History: N.A.
WBGene00020412,1.860481766,5.77e-13,WBGene00020412,WBGene00020412,History: N.A.
WBGene00018100,1.860429349,3.68e-05,WBGene00018100,WBGene00018100,History: N.A.
WBGene00009220,1.859568169,3.42e-10,WBGene00009220,WBGene00009220,"History: Split into pigl-1(WBGene00013131). History of WBGene00009220: Split into ""WBGene00013131"" on 2010-03-11"
WBGene00012277,1.859063262,1.75e-09,WBGene00012277,WBGene00012277,History: N.A.
WBGene00007030,1.858762676,1.15e-25,WBGene00007030,WBGene00007030,History: N.A.
WBGene00018370,1.858453156,4.81e-07,WBGene00018370,WBGene00018370,History: N.A.
WBGene00003150,1.857904241,4.56e-28,WBGene00003150,WBGene00003150,History: N.A.
WBGene00008848,1.857449887,3.64e-38,WBGene00008848,WBGene00008848,History: N.A.
WBGene00006829,1.85463549,5.27e-13,WBGene00006829,WBGene00006829,History: N.A.
WBGene00019712,1.852916698,2.15e-15,WBGene00019712,WBGene00019712,History: N.A.
WBGene00015422,1.85204996,3.48e-13,WBGene00015422,WBGene00015422,History: N.A.
WBGene00001483,1.852033408,6.31e-06,WBGene00001483,WBGene00001483,History: N.A.
WBGene00012452,1.851561956,1.31e-34,WBGene00012452,WBGene00012452,History: N.A.
WBGene00001945,1.850904841,2.13e-09,WBGene00001945,WBGene00001945,History: N.A.
WBGene00018467,1.850056232,1.04e-07,WBGene00018467,WBGene00018467,History: N.A.
WBGene00007686,1.849663818,8.28e-22,WBGene00007686,WBGene00007686,History: N.A.
WBGene00003801,1.84897398,8.72e-26,WBGene00003801,WBGene00003801,History: N.A.
WBGene00001166,1.848723818,6.35e-33,WBGene00001166,WBGene00001166,History: Renamed on 2010-08-03
WBGene00010123,1.847201514,4.98e-07,WBGene00010123,WBGene00010123,History: N.A.
WBGene00021676,1.846818676,7.77e-39,WBGene00021676,WBGene00021676,History: Renamed on 2021-03-11
