Gene name,log2FoldChange,Adjusted p-value,Input,Suggested Match,History
WBGene00010195,2.286326915,3.68e-19,WBGene00010195,WBGene00010195,History: N.A.
WBGene00008767,2.28551008,2.15e-27,WBGene00008767,WBGene00008767,"History: Split into F13G3.15(WBGene00303055). History of WBGene00008767: Split into ""WBGene00303055"" on 2018-03-02"
WBGene00015143,2.285387616,7.88e-37,WBGene00015143,WBGene00015143,History: N.A.
WBGene00017930,2.284344184,1.15e-32,WBGene00017930,WBGene00017930,History: N.A.
WBGene00005662,2.28409057,3.31e-18,WBGene00005662,WBGene00005662,History: Renamed on 2010-01-29
WBGene00001214,2.28407136,1.3e-34,WBGene00001214,WBGene00001214,History: N.A.
WBGene00015697,2.283977087,2.0200000000000003e-21,WBGene00015697,WBGene00015697,History: N.A.
WBGene00002025,2.283809558,1.5300000000000002e-37,WBGene00002025,WBGene00002025,History: N.A.
WBGene00018866,2.282784237,1.19e-35,WBGene00018866,WBGene00018866,History: Renamed on 2015-03-05
WBGene00011032,2.28216273,1.81e-25,WBGene00011032,WBGene00011032,History: N.A.
WBGene00020462,2.281516365,5.4e-33,WBGene00020462,WBGene00020462,History: N.A.
WBGene00015191,2.281291955,1.29e-16,WBGene00015191,WBGene00015191,History: N.A.
WBGene00022883,2.280887509,3.98e-17,WBGene00022883,WBGene00022883,History: N.A.
WBGene00021789,2.280809829,1.67e-28,WBGene00021789,WBGene00021789,History: Renamed on 2010-02-05
WBGene00017646,2.280639622,2.29e-26,WBGene00017646,WBGene00017646,History: N.A.
WBGene00012104,2.27975635,2.35e-24,WBGene00012104,WBGene00012104,History: N.A.
WBGene00003160,2.279753733,3.75e-37,WBGene00003160,WBGene00003160,History: Renamed on 2013-11-19
WBGene00006796,2.279713766,3.05e-17,WBGene00006796,WBGene00006796,History: N.A.
WBGene00013208,2.27880464,2.99e-16,WBGene00013208,WBGene00013208,History: N.A.
WBGene00016113,2.278556264,1.16e-32,WBGene00016113,WBGene00016113,History: N.A.
WBGene00022882,2.278482765,2.49e-34,WBGene00022882,WBGene00022882,History: N.A.
WBGene00018270,2.277621737,1.5300000000000003e-21,WBGene00018270,WBGene00018270,History: N.A.
WBGene00007681,2.276813655,4.34e-23,WBGene00007681,WBGene00007681,History: N.A.
WBGene00009372,2.276490837,9.18e-25,WBGene00009372,WBGene00009372,"History: Split into F34D10.9(WBGene00045484). History of WBGene00009372: Split into ""WBGene00045484"" on 2007-07-16; Renamed on 2012-08-30"
WBGene00006729,2.275961979,5.21e-18,WBGene00006729,WBGene00006729,History: Renamed on 2016-04-27
WBGene00007101,2.275905258,6.13e-29,WBGene00007101,WBGene00007101,History: N.A.
WBGene00020269,2.275858735,1.92e-25,WBGene00020269,WBGene00020269,History: Renamed on 2013-11-11
WBGene00016981,2.275615943,3.77e-31,WBGene00016981,WBGene00016981,History: N.A.
WBGene00011250,2.275500401,6.629999999999999e-28,WBGene00011250,WBGene00011250,History: N.A.
WBGene00017827,2.275083281,3.4599999999999993e-28,WBGene00017827,WBGene00017827,History: N.A.
WBGene00020823,2.274044299,2.74e-15,WBGene00020823,WBGene00020823,History: N.A.
WBGene00019275,2.274011355,3.94e-25,WBGene00019275,WBGene00019275,History: N.A.
WBGene00021936,2.273495143,3.8e-25,WBGene00021936,WBGene00021936,History: Renamed on 2017-06-08
WBGene00011063,2.272514074,4.75e-23,WBGene00011063,WBGene00011063,History: N.A.
WBGene00019380,2.271351165,1.3100000000000002e-27,WBGene00019380,WBGene00019380,History: N.A.
WBGene00000271,2.27053555,2.78e-29,WBGene00000271,WBGene00000271,History: N.A.
WBGene00022775,2.270117778,3.72e-33,WBGene00022775,WBGene00022775,History: N.A.
WBGene00016987,2.26965059,4.14e-26,WBGene00016987,WBGene00016987,History: N.A.
WBGene00011333,2.26881665,2.3e-37,WBGene00011333,WBGene00011333,History: N.A.
WBGene00000939,2.268213594,3.8399999999999998e-34,WBGene00000939,WBGene00000939,History: N.A.
WBGene00018099,2.267159245,2.3400000000000006e-21,WBGene00018099,WBGene00018099,History: N.A.
WBGene00012209,2.266884523,4.6e-25,WBGene00012209,WBGene00012209,History: N.A.
WBGene00015023,2.266345614,5.3500000000000006e-27,WBGene00015023,WBGene00015023,History: N.A.
WBGene00020389,2.265857147,9.56e-24,WBGene00020389,WBGene00020389,History: N.A.
WBGene00011664,2.265197891,5.699999999999999e-24,WBGene00011664,WBGene00011664,History: N.A.
WBGene00015091,2.265001263,1.79e-27,WBGene00015091,WBGene00015091,History: N.A.
WBGene00002245,2.264547151,3.45e-32,WBGene00002245,WBGene00002245,History: N.A.
WBGene00020103,2.264073857,7.11e-23,WBGene00020103,WBGene00020103,History: N.A.
WBGene00023487,2.263837863,1.56e-09,WBGene00023487,WBGene00023487,History: N.A.
WBGene00000293,2.263447032,4.6899999999999994e-23,WBGene00000293,WBGene00000293,History: N.A.
WBGene00016203,2.262994077,1.75e-18,WBGene00016203,WBGene00016203,History: N.A.
WBGene00017137,2.262600955,4.29e-28,WBGene00017137,WBGene00017137,History: N.A.
WBGene00007917,2.262113223,2.44e-20,WBGene00007917,WBGene00007917,History: N.A.
WBGene00017177,2.261859388,4.53e-24,WBGene00017177,WBGene00017177,History: N.A.
WBGene00019221,2.261752571,1.69e-26,WBGene00019221,WBGene00019221,History: N.A.
WBGene00021914,2.261404438,7.51e-25,WBGene00021914,WBGene00021914,History: Renamed on 2012-02-07; Renamed on 2021-09-06
WBGene00011051,2.261128699,4.24e-32,WBGene00011051,WBGene00011051,History: N.A.
WBGene00006595,2.260690707,1.23e-27,WBGene00006595,WBGene00006595,History: N.A.
WBGene00018721,2.260362122,5.45e-21,WBGene00018721,WBGene00018721,History: N.A.
WBGene00022222,2.260320753,2.66e-10,WBGene00022222,WBGene00022222,History: N.A.
WBGene00006496,2.260210574,1.37e-17,WBGene00006496,WBGene00006496,History: Renamed on 2008-07-18
WBGene00018239,2.260103032,6.09e-20,WBGene00018239,WBGene00018239,History: Split into F40G9.17(WBGene00185078). History of WBGene00018239: N.A.
WBGene00016202,2.259409131,1.17e-33,WBGene00016202,WBGene00016202,History: Renamed on 2006-03-22; Renamed on 2007-07-06
WBGene00021282,2.259289626,4.32e-36,WBGene00021282,WBGene00021282,History: N.A.
WBGene00019883,2.259224922,3.4500000000000004e-35,WBGene00019883,WBGene00019883,History: N.A.
WBGene00022704,2.257836203,3.51e-16,WBGene00022704,WBGene00022704,History: N.A.
WBGene00022373,2.257562207,3.53e-27,WBGene00022373,WBGene00022373,History: N.A.
WBGene00013345,2.256959598,9.57e-15,WBGene00013345,WBGene00013345,"History: Split into Y59A8B.25(WBGene00044794). History of WBGene00013345: Split into ""WBGene00044794"" on 2006-03-23"
WBGene00010231,2.256538602,7.06e-27,WBGene00010231,WBGene00010231,History: N.A.
WBGene00022269,2.255288878,9.47e-30,WBGene00022269,WBGene00022269,History: N.A.
WBGene00019334,2.255030163,1.79e-26,WBGene00019334,WBGene00019334,History: N.A.
WBGene00007352,2.25476737,2.8599999999999993e-34,WBGene00007352,WBGene00007352,History: Renamed on 2005-03-17
WBGene00019946,2.253972795,7.92e-20,WBGene00019946,WBGene00019946,History: N.A.
WBGene00003928,2.253005439,5.06e-28,WBGene00003928,WBGene00003928,History: N.A.
WBGene00022053,2.252042314,7.93e-20,WBGene00022053,WBGene00022053,History: N.A.
WBGene00016606,2.251175215,1.58e-26,WBGene00016606,WBGene00016606,History: N.A.
WBGene00018795,2.250203198,2.78e-10,WBGene00018795,WBGene00018795,History: N.A.
WBGene00008183,2.249922152,5.38e-30,WBGene00008183,WBGene00008183,History: Renamed on 2012-09-25
WBGene00008082,2.249451553,1.11e-22,WBGene00008082,WBGene00008082,"History: Split into fbxb-87(WBGene00043996). History of WBGene00008082: Split into ""WBGene00043996"" on 2004-11-08"
WBGene00010093,2.248084527,1.98e-26,WBGene00010093,WBGene00010093,History: N.A.
WBGene00001358,2.248052637,2.52e-16,WBGene00001358,WBGene00001358,History: N.A.
WBGene00023409,2.246761749,1.75e-16,WBGene00023409,WBGene00023409,History: N.A.
WBGene00001865,2.245737767,3.37e-33,WBGene00001865,WBGene00001865,History: N.A.
WBGene00013652,2.24570572,5.39e-16,WBGene00013652,WBGene00013652,History: N.A.
WBGene00017733,2.244787346,3.21e-25,WBGene00017733,WBGene00017733,History: N.A.
WBGene00022462,2.24472052,1.4399999999999997e-23,WBGene00022462,WBGene00022462,History: N.A.
WBGene00007587,2.244458057,4.03e-30,WBGene00007587,WBGene00007587,History: N.A.
WBGene00011687,2.244222856,2.3e-14,WBGene00011687,WBGene00011687,History: N.A.
WBGene00004088,2.243710525,8.39e-17,WBGene00004088,WBGene00004088,History: N.A.
WBGene00000761,2.243431381,1.75e-25,WBGene00000761,WBGene00000761,History: Renamed on 2015-03-04
WBGene00002008,2.242202846,2.16e-33,WBGene00002008,WBGene00002008,History: N.A.
WBGene00017347,2.241512949,5.56e-22,WBGene00017347,WBGene00017347,History: N.A.
WBGene00016342,2.241484929,2e-14,WBGene00016342,WBGene00021985,"History: Merged into ""WBGene00021985"" on 2020-10-07. Remark: [2020-10-07T16:15:41Z WBPerson1983] Gene Merged into WBGene00021985: Merged the annotation based on RNASeq splice data and lack of any information suggesting that they should be 2 genes."
WBGene00006713,2.241193044,8.41e-29,WBGene00006713,WBGene00006713,History: N.A.
WBGene00006596,2.241007468,5.049999999999999e-23,WBGene00006596,WBGene00006596,History: N.A.
WBGene00022463,2.240992557,5.8e-27,WBGene00022463,WBGene00022463,History: N.A.
WBGene00010280,2.240971637,6.45e-36,WBGene00010280,WBGene00010280,History: N.A.
WBGene00010713,2.240441439,2.17e-32,WBGene00010713,WBGene00010713,History: N.A.
WBGene00008414,2.239246785,9.99e-13,WBGene00008414,WBGene00008414,History: N.A.
WBGene00010437,2.239195868,3.83e-20,WBGene00010437,WBGene00010437,History: N.A.
WBGene00015095,2.239103946,6.93e-25,WBGene00015095,WBGene00015095,History: N.A.
WBGene00044345,2.238135887,1.32e-21,WBGene00044345,WBGene00044345,History: N.A.
WBGene00018199,2.237697488,8.45e-27,WBGene00018199,WBGene00018199,History: N.A.
WBGene00012674,2.236299972,1.44e-14,WBGene00012674,WBGene00012674,History: N.A.
WBGene00001682,2.236223371,8.18e-14,WBGene00001682,WBGene00001682,History: N.A.
WBGene00013258,2.235573282,1.3900000000000001e-21,WBGene00013258,WBGene00013258,History: N.A.
WBGene00011638,2.235557506,1.17e-37,WBGene00011638,WBGene00011638,History: N.A.
WBGene00008166,2.235176518,5.31e-36,WBGene00008166,WBGene00008166,History: N.A.
WBGene00013983,2.234430859,8.56e-27,WBGene00013983,WBGene00013983,History: N.A.
WBGene00009006,2.234132769,1.72e-26,WBGene00009006,WBGene00009006,History: N.A.
WBGene00008921,2.234076683,5.9700000000000004e-33,WBGene00008921,WBGene00008921,History: N.A.
WBGene00013270,2.234054435,3.59e-29,WBGene00013270,WBGene00013270,History: N.A.
WBGene00021191,2.233836845,3.74e-28,WBGene00021191,WBGene00021191,History: N.A.
WBGene00017037,2.233827413,3.47e-21,WBGene00017037,WBGene00017037,History: N.A.
WBGene00020190,2.233568623,5.65e-26,WBGene00020190,WBGene00020190,History: N.A.
WBGene00007100,2.232314025,6.83e-28,WBGene00007100,WBGene00007100,History: N.A.
WBGene00010941,2.232302391,5.42e-27,WBGene00010941,WBGene00010941,History: N.A.
WBGene00007720,2.231869663,2.15e-15,WBGene00007720,WBGene00007720,History: N.A.
WBGene00017261,2.23178186,2.5200000000000003e-31,WBGene00017261,WBGene00017261,History: N.A.
WBGene00007602,2.230700041,2.7599999999999995e-23,WBGene00007602,WBGene00007602,History: N.A.
WBGene00021444,2.230301905,4.1200000000000003e-29,WBGene00021444,WBGene00021444,History: N.A.
WBGene00018290,2.229550435,8.640000000000001e-27,WBGene00018290,WBGene00018290,History: N.A.
WBGene00017774,2.229525017,4.45e-32,WBGene00017774,WBGene00017774,History: N.A.
WBGene00012550,2.229087696,7.45e-25,WBGene00012550,WBGene00012550,History: Renamed on 2018-11-12
WBGene00021832,2.228609,9.21e-26,WBGene00021832,WBGene00021832,History: N.A.
WBGene00021506,2.228597204,2.5e-20,WBGene00021506,WBGene00021506,History: N.A.
WBGene00022306,2.22851043,1.07e-15,WBGene00022306,WBGene00022306,History: N.A.
WBGene00021689,2.227883217,1.15e-24,WBGene00021689,WBGene00021689,History: N.A.
WBGene00010259,2.227748197,9.24e-29,WBGene00010259,WBGene00010259,History: N.A.
WBGene00021899,2.227424785,5.71e-26,WBGene00021899,WBGene00021899,History: N.A.
WBGene00008399,2.226873926,1.4300000000000002e-35,WBGene00008399,WBGene00008399,"History: Split into D2005.7(WBGene00086551). History of WBGene00008399: Split into ""WBGene00086551"" on 2008-06-27"
WBGene00006823,2.226770841,3.97e-17,WBGene00006823,WBGene00006823,History: Renamed on 2008-01-09
WBGene00017269,2.226259098,1.14e-19,WBGene00017269,WBGene00017269,History: Renamed on 2022-09-29
WBGene00021425,2.225865359,1.85e-14,WBGene00021425,WBGene00021425,History: N.A.
WBGene00007627,2.225010231,5.920000000000001e-21,WBGene00007627,WBGene00007627,History: N.A.
WBGene00017801,2.224946251,1.93e-17,WBGene00017801,WBGene00017801,History: N.A.
WBGene00018285,2.223654921,2.5e-33,WBGene00018285,WBGene00018285,History: Renamed on 2007-10-22
WBGene00001092,2.223372783,1.14e-27,WBGene00001092,WBGene00001092,History: N.A.
WBGene00008458,2.22281687,5.57e-16,WBGene00008458,WBGene00008458,History: N.A.
WBGene00001224,2.221519981,6.580000000000001e-27,WBGene00001224,WBGene00001224,History: N.A.
WBGene00021681,2.220091813,3.66e-26,WBGene00021681,WBGene00021681,History: N.A.
WBGene00013779,2.218667917,2.91e-28,WBGene00013779,WBGene00013779,History: N.A.
WBGene00045175,2.218329076,1.54e-10,WBGene00045175,WBGene00045175,History: N.A.
WBGene00004698,2.21775943,1.8499999999999999e-28,WBGene00004698,WBGene00004698,History: N.A.
WBGene00020717,2.217419996,1.1400000000000001e-21,WBGene00020717,WBGene00020717,History: N.A.
WBGene00020588,2.217181143,1.19e-35,WBGene00020588,WBGene00020588,History: N.A.
WBGene00020705,2.217114866,1.27e-19,WBGene00020705,WBGene00020705,History: N.A.
WBGene00018902,2.217098452,2.95e-25,WBGene00018902,WBGene00018902,History: N.A.
WBGene00003060,2.216484963,1.05e-33,WBGene00003060,WBGene00003060,History: N.A.
WBGene00018802,2.216432066,1.92e-26,WBGene00018802,WBGene00018802,History: N.A.
WBGene00003210,2.216310755,8.739999999999999e-34,WBGene00003210,WBGene00003210,History: N.A.
WBGene00015104,2.216118538,3.23e-26,WBGene00015104,WBGene00015104,History: N.A.
WBGene00008035,2.215884014,3.38e-34,WBGene00008035,WBGene00008035,History: N.A.
WBGene00020761,2.215390498,9.71e-19,WBGene00020761,WBGene00020761,History: Renamed on 2005-03-17
WBGene00012697,2.215072246,5.5e-24,WBGene00012697,WBGene00012697,History: N.A.
WBGene00077453,2.214990851,1.11e-14,WBGene00077453,WBGene00077453,History: N.A.
WBGene00020968,2.214565534,6.33e-23,WBGene00020968,WBGene00020970,"History: Merged into ""WBGene00020970"" on 2017-03-03"
WBGene00008318,2.214352802,1.56e-19,WBGene00008318,WBGene00008318,History: N.A.
WBGene00008546,2.21317767,3.96e-31,WBGene00008546,WBGene00008546,History: N.A.
WBGene00016980,2.212849326,1.09e-13,WBGene00016980,WBGene00016980,History: N.A.
WBGene00004738,2.211758845,2.8000000000000002e-33,WBGene00004738,WBGene00004738,History: N.A.
WBGene00002191,2.211216208,9.45e-24,WBGene00002191,WBGene00002191,History: N.A.
WBGene00016509,2.210648834,3.58e-23,WBGene00016509,WBGene00016509,History: N.A.
WBGene00003034,2.209349702,4.9800000000000004e-29,WBGene00003034,WBGene00003034,History: N.A.
WBGene00015194,2.208712655,4.51e-19,WBGene00015194,WBGene00015194,History: N.A.
WBGene00017300,2.208338898,3.4000000000000003e-32,WBGene00017300,WBGene00017300,History: N.A.
WBGene00002717,2.208247171,1.31e-28,WBGene00002717,WBGene00002717,History: Renamed on 2008-02-07; Renamed on 2008-02-07; Renamed on 2011-02-11; Renamed on 2014-09-04; Renamed on 2014-09-04
WBGene00020447,2.207947648,1.18e-20,WBGene00020447,WBGene00020447,History: N.A.
WBGene00001589,2.207710499,3.4e-30,WBGene00001589,WBGene00001589,History: N.A.
WBGene00009368,2.207229665,1.08e-30,WBGene00009368,WBGene00009368,History: N.A.
WBGene00012361,2.205958154,1.64e-18,WBGene00012361,WBGene00012361,History: N.A.
WBGene00009944,2.20574794,1.73e-23,WBGene00009944,WBGene00009944,History: N.A.
WBGene00011953,2.205680886,1.97e-19,WBGene00011953,WBGene00011953,History: N.A.
WBGene00003921,2.204183371,7.01e-20,WBGene00003921,WBGene00003921,History: N.A.
WBGene00003805,2.203241328,1.13e-20,WBGene00003805,WBGene00003805,History: N.A.
WBGene00008948,2.202845201,2.5300000000000003e-22,WBGene00008948,WBGene00008948,History: N.A.
WBGene00009588,2.201746232,1.41e-09,WBGene00009588,WBGene00009588,History: N.A.
WBGene00004886,2.20148771,2.9199999999999998e-24,WBGene00004886,WBGene00004886,History: N.A.
WBGene00004094,2.20132605,1.55e-36,WBGene00004094,WBGene00004094,History: Renamed on 2011-10-14
WBGene00007168,2.200803065,2.78e-26,WBGene00007168,WBGene00007168,History: N.A.
WBGene00000199,2.200756005,5.5e-24,WBGene00000199,WBGene00000199,History: N.A.
WBGene00019013,2.200309926,1.74e-32,WBGene00019013,WBGene00019013,History: N.A.
WBGene00008452,2.199626817,5.03e-24,WBGene00008452,WBGene00008452,History: N.A.
WBGene00007464,2.198931157,1.04e-17,WBGene00007464,WBGene00007464,History: N.A.
WBGene00017046,2.198893497,1.32e-13,WBGene00017046,WBGene00017046,History: N.A.
WBGene00006397,2.198176208,1.08e-18,WBGene00006397,WBGene00006397,History: N.A.
WBGene00011775,2.197590673,3.42e-30,WBGene00011775,WBGene00011775,History: N.A.
WBGene00010766,2.19674665,7.98e-22,WBGene00010766,WBGene00010766,History: N.A.
WBGene00013668,2.196575313,2.16e-20,WBGene00013668,WBGene00013668,History: N.A.
WBGene00018954,2.195961346,7.08e-20,WBGene00018954,WBGene00018954,History: N.A.
WBGene00012389,2.195933833,3.14e-18,WBGene00012389,WBGene00012389,History: N.A.
WBGene00018957,2.195308064,2.53e-14,WBGene00018957,WBGene00018957,History: N.A.
WBGene00017547,2.194273941,3.54e-20,WBGene00017547,WBGene00017547,History: N.A.
WBGene00017589,2.193130108,3.92e-15,WBGene00017589,WBGene00017589,History: N.A.
WBGene00195151,2.192467579,2.68e-12,WBGene00195151,WBGene00195151,History: N.A.
WBGene00003994,2.192161981,1.91e-33,WBGene00003994,WBGene00003994,History: Renamed on 2005-10-06
WBGene00012469,2.191961885,1.6000000000000002e-23,WBGene00012469,WBGene00012469,History: N.A.
WBGene00013434,2.190276924,1.54e-20,WBGene00013434,WBGene00013434,History: N.A.
WBGene00018638,2.190274029,4.7e-22,WBGene00018638,WBGene00018638,History: N.A.
WBGene00016303,2.189917828,3.8e-15,WBGene00016303,WBGene00016303,History: N.A.
WBGene00021549,2.189830749,1.01e-18,WBGene00021549,WBGene00021549,History: N.A.
WBGene00021844,2.189671401,3.24e-16,WBGene00021844,WBGene00021844,History: N.A.
WBGene00004466,2.188975842,4.99e-25,WBGene00004466,WBGene00004466,History: N.A.
WBGene00001002,2.188453482,7.010000000000001e-26,WBGene00001002,WBGene00001002,History: Renamed on 2013-04-26
WBGene00007135,2.188122097,3.7699999999999994e-23,WBGene00007135,WBGene00007135,History: N.A.
WBGene00022862,2.188079076,2.9e-18,WBGene00022862,WBGene00022862,History: N.A.
WBGene00020168,2.187954215,7.480000000000001e-26,WBGene00020168,WBGene00020168,History: N.A.
WBGene00012665,2.186814021,1.76e-22,WBGene00012665,WBGene00012665,History: N.A.
WBGene00016326,2.186518863,1.64e-31,WBGene00016326,WBGene00016326,History: N.A.
WBGene00017742,2.186272284,2.05e-11,WBGene00017742,WBGene00017742,History: N.A.
WBGene00020300,2.18617394,2.7500000000000006e-21,WBGene00020300,WBGene00020300,History: Renamed on 2019-07-15
WBGene00006703,2.185819481,1.7e-24,WBGene00006703,WBGene00006703,History: N.A.
WBGene00012136,2.185227066,1.1e-18,WBGene00012136,WBGene00012136,History: N.A.
WBGene00006856,2.183961702,6.7e-21,WBGene00006856,WBGene00006856,History: N.A.
WBGene00010054,2.183769249,1.26e-17,WBGene00010054,WBGene00010054,History: N.A.
WBGene00014176,2.183558302,5.75e-22,WBGene00014176,WBGene00014176,History: N.A.
WBGene00003415,2.18334944,2.05e-28,WBGene00003415,WBGene00003415,History: Renamed on 2010-01-29; Renamed on 2015-03-25
WBGene00011538,2.183019119,6.300000000000001e-28,WBGene00011538,WBGene00011538,History: N.A.
